Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,INC Flag,Sub-Sector,Sector,State,Facility Size,Outlook,Source,Why Target,ACER Pitch
Manohar Infrastructure & Constructions Pvt. Ltd.,Term loans,IND-RA,B-,2025-09-11,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mansha Builders & Contractors Pvt. Ltd.,Non-fund-based financial facility/instrument,IND-RA,A 4,2025-06-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Maps Granito Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2025-08-21,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mapsko Builders Pvt. Ltd.,Bank Guarantee,CARE,A 4,2025-10-03,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mapsko Builders Pvt. Ltd.,Term loans,CARE,B-,2025-10-03,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mathiyan Construction Pvt. Ltd.,Bank Guarantee,BRICKWORK,D,2025-07-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mathiyan Construction Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2025-10-30,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mehul Construction Co. Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-06-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mehul Construction Co. Pvt. Ltd.,Bank Guarantee,CRISIL,A 3,2025-08-01,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Meta Tiles Pvt. Ltd.,Non-government debt,CARE,D,2025-11-20,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Meta Tiles Pvt. Ltd.,Non-government debt,CARE,D,2025-11-20,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Meta Tiles Pvt. Ltd.,Non-government debt,CARE,D,2025-11-20,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Metcon India Realty & Infrastructure Pvt. Ltd.,Non-government debt,CARE,B-/A4,2025-08-05,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Millennium Tiles LLP,Long Term Bank Facilities,Infomerics,IVR B- (INC)(Downgraded),2025-08-14,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,Rs. 36.41 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Millennium Tiles LLP,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-08-14,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,Rs. 4.32 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mona Townships Pvt. Ltd.,Term loans,CRISIL,B,2025-10-09,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Monalisa Ceramics India Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,2025-11-26,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mother India Construction Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mother India Construction Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mother India Construction Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-08-01,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Mother India Construction Pvt. Ltd.,Term loans,BRICKWORK,C,2025-08-01,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Multistone Granito Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,2025-08-18,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Multistone Granito Pvt. Ltd.,Term loans,ICRA,D,2025-08-18,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
N J R Constructions Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2025-07-11,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
N J R Constructions Pvt. Ltd.,Term loans,CARE,A 4,2025-11-11,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
N K S Construction & Engineers Pvt. Ltd.,Bank Guarantee,CARE,A 4,2025-10-10,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
N K S Construction & Engineers Pvt. Ltd.,Term loans,CARE,B-,2025-10-10,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
N S K Builders Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-07-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
NK Construction Group,Long Term Facilities,Infomerics,IVR B+ (INC) (Downgraded),2025-12-15,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 24.53 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
NK Construction Group,Short Term Facilities,Infomerics,IVR A4 (INC) (Reaffirmed),2025-12-15,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 3.75 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Neptune Ventures & Developers Pvt. Ltd.,Term loans,BRICKWORK,D,2025-07-04,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nilgiri Textiles Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-07-18,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nithin Sai Construction,Long Term Bank Facilities,Infomerics,IVR BB (INC)(Downgraded),2025-08-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 15.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nithin Sai Construction,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Downgraded),2025-08-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 170.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nova Textiles Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (INC)(Downgraded),2025-06-26,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,Rs. 5.53 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nova Textiles Private Limited,Short Term Bank Facilities,Infomerics,IVR A4+ (INC)(Downgraded),2025-06-26,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,Rs. 50.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nova Textiles Pvt. Ltd.,Letter Of credit,BRICKWORK,A 4,2025-12-11,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nova Textiles Pvt. Ltd.,Term loans,BRICKWORK,BB-,2025-12-11,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nowotek Textiles Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-06-13,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nowotek Textiles Pvt. Ltd.,Term loans,CRISIL,B,2025-06-13,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
O P Gupta Contractors Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-07-03,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
OP Gupta Contractor Private Limited,Long Term Bank Facility,Infomerics,IVR B+ (INC) (Downgraded),2025-12-02,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 10.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
OP Gupta Contractor Private Limited,Short Term Bank Facility,Infomerics,IVR A4 (INC) (Reaffirmed),2025-12-02,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 25.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Om Construction,Long Term Bank Facilities,Infomerics,IVR C+ (INC) (Downgraded),2025-11-20,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 2.40 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Om Construction,Short Term Bank Facilities,Infomerics,IVR A4 (INC) (Reaffirmed),2025-11-20,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 6.75 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Oriental Ceramics & Refractories Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-09-19,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Oriental Ceramics & Refractories Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,B-,2025-09-19,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Oriental Ceramics & Refractories Pvt. Ltd.,Term loans,BRICKWORK,B-,2025-09-19,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P M A Constructions Pvt. Ltd.,Long term Loans,CRISIL,D,2025-08-28,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P M A Constructions Pvt. Ltd.,Term loans,CRISIL,D,2025-08-28,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P P Kharpatil Constructions Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-12-08,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P P Kharpatil Constructions Pvt. Ltd.,Long term Loans,CRISIL,BB+,2025-12-08,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P R G Buildcon India Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-06-13,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P R G Buildcon India Pvt. Ltd.,Letter Of credit,CRISIL,D,2025-06-13,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P R G Buildcon India Pvt. Ltd.,Long term Loans,CRISIL,D,2025-06-13,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P S K Developers Pvt. Ltd.,Term loans,IND-RA,D,2025-08-21,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P S K Textiles India Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-09-26,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P S K Textiles India Pvt. Ltd.,Term loans,CRISIL,B+,2025-09-26,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
PSAA Constructions Private Limited,Long Term Bank Facilities,Infomerics,IVR BB- (INC)(Downgraded),2025-10-22,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 6.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
PSAA Constructions Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-10-22,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 23.40 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Palacial Real Estate Pvt. Ltd.,Debentures / Bonds / notes / bills,BRICKWORK,D,2025-07-10,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Parivartan Buildtech Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,2025-11-20,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Parivartan Buildtech Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,D,2025-11-20,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Parivartan Buildtech Pvt. Ltd.,Non-government debt,CARE,D,2025-11-20,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Parker Tiles Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-10-30,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Parker Tiles Pvt. Ltd.,Letter Of credit,CRISIL,D,2025-10-30,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Parker Tiles Pvt. Ltd.,Term loans,CRISIL,D,2025-10-30,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Paul Alukkas Developers Pvt. Ltd.,Term loans,IND-RA,B-,2025-08-21,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Perlei Textiles Pvt. Ltd.,Letter Of credit,ACUITE,A 4,2025-10-28,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Perlei Textiles Pvt. Ltd.,Long term Loans,ACUITE,B-,2025-10-28,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Perlei Textiles Pvt. Ltd.,Term loans,ACUITE,B-,2025-10-28,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Pongalur Pioneer Textiles Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,2025-06-27,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Pongalur Pioneer Textiles Pvt. Ltd.,Term loans,IND-RA,BB+,2025-06-27,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Pongalur Pioneer Textiles Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,2025-07-03,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Pongalur Pioneer Textiles Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,2025-07-03,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Pongalur Pioneer Textiles Pvt. Ltd.,Term loans,ACUITE,BB+,2025-07-03,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Prabhu Agarwalla Construction Pvt. Ltd.,Non-government debt,ICRA,D,2025-07-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Pratibha Constructions Engineers & Contractors (India) Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,2025-10-15,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Pratibha Constructions Engineers & Contractors (India) Pvt. Ltd.,Non-government debt,ICRA,D,2025-10-15,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Preeti Buildcon Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,2025-07-18,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Process Construction & Technical Services Pvt. Ltd.,Non-government debt,CARE,D,2025-09-09,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Process Construction & Technical Services Pvt. Ltd.,Term loans,CARE,D,2025-09-09,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Puri Construction Pvt. Ltd.,Bank Guarantee,ICRA,A 2,2025-09-22,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Puri Construction Pvt. Ltd.,Bank Guarantee,ICRA,A 4+,2025-11-28,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Purvanchal Construction Works Pvt. Ltd.,Non-government debt,CARE,B+/A4,2025-12-03,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R A J Krishna Construction Co. Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,2025-08-06,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R A J Krishna Construction Co. Pvt. Ltd.,Long term Loans,ACUITE,BB-,2025-08-06,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
