Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Escalates To,Escalation Date,Escalation Month,Days Since (Jun 25),Amount Cr,Sector,Source,Why Target,ACER Pitch Angle,Call Week
A R L Infratech Ltd.,CARE,Bank Guarantee,A 1,01-Oct-2025,MEDIUM,ULTRA HOT,2026-10-01,October 2026,267,20.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
A-One Footarts Pvt. Ltd.,CARE,NCD/Bond,BBB/A3+,03-Oct-2025,MEDIUM,ULTRA HOT,2026-10-03,October 2026,265,4.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Aadarsh Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,1.5,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Aadarsh Pvt. Ltd.,CRISIL,Letter of Credit,A 4,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,1.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Aadarsh Pvt. Ltd.,CRISIL,Term Loan,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,1.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Aakarshit Ice & Cold Storage Pvt. Ltd.,CRISIL,Term Loan,B+,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,2.49,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Aakarshit Ice & Cold Storage Pvt. Ltd.,CRISIL,Term Loan,B+,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,3.5,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Aatash Power Pvt. Ltd.,CRISIL,Term Loan,B+,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,8.79,Energy,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Aatash Power Pvt. Ltd.,CRISIL,Term Loan,B+,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,19.21,Energy,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Infomerics,Long Term Bank Facilities,IVR BBB- (INC)(Downgraded),06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,10.24,Mining/Minerals,Infomerics,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Oct Wk1 (Oct 1-7)
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Infomerics,Short Term Bank Facilities,IVR A3 (INC)(Downgraded),06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,76.14,Mining/Minerals,Infomerics,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Oct Wk1 (Oct 1-7)
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Infomerics,Long Term / Short Term Bank Facilities,IVR BBB-/IVR A3; (INC)(Downgraded),06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,20.0,Mining/Minerals,Infomerics,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Oct Wk1 (Oct 1-7)
Abhijit Auto Agency India Pvt. Ltd.,CRISIL,Fund-Based,A 4,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,10.0,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Abhijit Auto Agency India Pvt. Ltd.,CRISIL,Fund-Based,B,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,6.0,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Accord Vitrified Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,4.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Accord Vitrified Pvt. Ltd.,CRISIL,Term Loan,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,42.6,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Adie Broswon Breweries Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,7.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk1 (Oct 1-7)
Adie Broswon Breweries Pvt. Ltd.,ICRA,Term Loan,B+,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,72.14,Other,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk1 (Oct 1-7)
Adwaith Lakshmi Inds. Ltd.,IND-RA,Non-Fund-Based,A 4,09-Jan-2026,LOW,HOT,2026-10-06,October 2026,167,10.0,Other,D365,INC rating hits HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,Oct Wk1 (Oct 1-7)
Adwaith Lakshmi Inds. Ltd.,IND-RA,Term Loan,B+,09-Jan-2026,LOW,HOT,2026-10-06,October 2026,167,49.01,Other,D365,INC rating hits HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,Oct Wk1 (Oct 1-7)
Adwaith Textiles Pvt. Ltd.,IND-RA,Bank Guarantee,A 4+,09-Jan-2026,LOW,HOT,2026-10-06,October 2026,167,1.0,Construction,D365,INC rating hits HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,Oct Wk1 (Oct 1-7)
Adwaith Textiles Pvt. Ltd.,IND-RA,Letter of Credit,A 4+,09-Jan-2026,LOW,HOT,2026-10-06,October 2026,167,7.5,Construction,D365,INC rating hits HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,Oct Wk1 (Oct 1-7)
Adwaith Textiles Pvt. Ltd.,IND-RA,Term Loan,BB-,09-Jan-2026,LOW,HOT,2026-10-06,October 2026,167,44.6,Construction,D365,INC rating hits HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,Oct Wk1 (Oct 1-7)
Aimco Pesticides Ltd.,CARE,NCD/Bond,BB-/A4,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,16.0,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Aimco Pesticides Ltd.,CARE,NCD/Bond,BB-/A4,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,5.0,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Aimco Pesticides Ltd.,CARE,Term Loan,BB,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,3.0,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Akbar Travels Of India Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,268.0,Hotels/Tourism,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Akbar Travels Of India Pvt. Ltd.,BRICKWORK,Fund-Based,BB,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,544.5,Hotels/Tourism,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Alchemist Hospitals Ltd.,CARE,Term Loan,B,08-Apr-2026,LOW,MEDIUM,2026-10-05,October 2026,78,31.6,Chemicals/Pharma,D365,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Alfa Flexitubes Pvt. Ltd.,CARE,NCD/Bond,B-/A4,08-Apr-2026,LOW,MEDIUM,2026-10-05,October 2026,78,8.5,Steel & Metals,D365,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Alfa Flexitubes Pvt. Ltd.,CARE,NCD/Bond,B-/A4,08-Apr-2026,LOW,MEDIUM,2026-10-05,October 2026,78,6.0,Steel & Metals,D365,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Alfa Flexitubes Pvt. Ltd.,CARE,Term Loan,B-,08-Apr-2026,LOW,MEDIUM,2026-10-05,October 2026,78,1.0,Steel & Metals,D365,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Alok Buildtech Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,06-Jan-2026,LOW,HOT,2026-10-03,October 2026,170,45.45,Construction,D365,INC rating hits HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Alom Extrusions Ltd.,ACUITE,Bank Guarantee,A 4,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,1.75,Other,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Alom Extrusions Ltd.,ACUITE,Letter of Credit,A 4,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,21.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Amit Capacitors Ltd.,CRISIL,Letter of Credit,A 4,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,6.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Anand Motor Agencies Ltd.,CARE,Fund-Based,B+,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,25.0,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Anand Motor Agencies Ltd.,CARE,Letter of Credit,A 4,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,3.0,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Anand Motor Agencies Ltd.,CARE,Term Loan,B+,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,1.59,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Anandeshwar Polypack Pvt. Ltd.,CRISIL,Letter of Credit,A 4,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,5.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Anandeshwar Polypack Pvt. Ltd.,CRISIL,Term Loan,B-,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,0.5,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Anandeshwar Polypack Pvt. Ltd.,CRISIL,Term Loan,B-,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,2.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Ananya Engineering Pvt. Ltd.,CARE,Letter of Credit,A 4,06-Jan-2026,LOW,HOT,2026-10-03,October 2026,170,0.5,Manufacturing,D365,INC rating hits HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Ananya Engineering Pvt. Ltd.,CARE,NCD/Bond,B-/A4,06-Jan-2026,LOW,HOT,2026-10-03,October 2026,170,4.0,Manufacturing,D365,INC rating hits HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Antonova Tiles (India) Pvt. Ltd.,CARE,Bank Guarantee,A 4,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,2.05,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Antonova Tiles (India) Pvt. Ltd.,CARE,Term Loan,B,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,7.65,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Anvitha Life Care Pvt. Ltd.,CRISIL,Term Loan,B,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,4.0,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Anya Polytech & Fertilizers Ltd.,CARE,Fund-Based,B,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,3.46,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Anya Polytech & Fertilizers Ltd.,CARE,Term Loan,B,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,4.54,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Apurvakriti Infrastructure Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,15.0,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Apurvakriti Infrastructure Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,5.0,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Apurvakriti Infrastructure Pvt. Ltd.,CARE,Bank Guarantee,A 4,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,15.0,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Apurvakriti Infrastructure Pvt. Ltd.,CARE,Bank Guarantee,A 4,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,5.0,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Aqua-Tech Solutions Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,8.0,IT/Technology,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Aqua-Tech Solutions Pvt. Ltd.,BRICKWORK,Fund-Based,BB-,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,3.1,IT/Technology,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Aqua-Tech Solutions Pvt. Ltd.,BRICKWORK,Term Loan,BB-,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,0.35,IT/Technology,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Archon Powerinfra India Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,06-Jan-2026,LOW,HOT,2026-10-03,October 2026,170,4.5,Construction,D365,INC rating hits HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Archon Powerinfra India Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,2.0,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Aries Corporate Services Pvt. Ltd.,CARE,NCD/Bond,B-/A4,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,13.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Arjun Enterprises Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,08-Jan-2026,LOW,HOT,2026-10-05,October 2026,168,14.5,Other,D365,INC rating hits HOT threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Arjun Enterprises Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,08-Jan-2026,LOW,HOT,2026-10-05,October 2026,168,3.5,Other,D365,INC rating hits HOT threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Arora Construction Co. Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,10.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Arora Udyog Ltd.,BRICKWORK,Term Loan,B-,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,49.83,Other,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Arthanari Loom Centre (Textile) Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Arthanari Loom Centre (Textile) Pvt. Ltd.,BRICKWORK,Fund-Based,BB,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,21.42,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Arthanari Loom Centre (Textile) Pvt. Ltd.,BRICKWORK,Term Loan,BB,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,115.21,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Arun Textiles Pvt. Ltd.,CRISIL,Letter of Credit,A 4,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,12.4,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Arun Textiles Pvt. Ltd.,CRISIL,Term Loan,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,8.81,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Aruppukottai Sri Jaya Vilas Pvt. Ltd.,BRICKWORK,Non-Fund-Based,A 4,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,11.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Aruppukottai Sri Jaya Vilas Pvt. Ltd.,BRICKWORK,Fund-Based,C,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,81.59,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Arya Steels Rolling (India) Pvt. Ltd.,CARE,Bank Guarantee,BB-,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,3.0,Steel & Metals,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Ascent Engineers & Infrastructures India Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,7.5,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Assorted Plastics Pvt. Ltd.,BRICKWORK,Term Loan,C,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,2.76,Chemicals/Pharma,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Atharva Corrugations Pvt. Ltd.,CRISIL,Letter of Credit,A 4,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,3.0,Paper/Packaging,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Atul Generators Pvt. Ltd.,BRICKWORK,Bank Guarantee,C,08-Apr-2026,LOW,MEDIUM,2026-10-05,October 2026,78,0.95,Energy,D365,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Avanta Engineerings Pvt. Ltd.,CARE,Term Loan,B-,08-Jan-2026,LOW,HOT,2026-10-05,October 2026,168,3.55,Manufacturing,D365,INC rating hits HOT threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
B K Rolling Mills Pvt. Ltd.,ACUITE,Term Loan,B-,01-Oct-2025,MEDIUM,ULTRA HOT,2026-10-01,October 2026,267,0.91,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
B P G Securities Private Limited,Infomerics,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),09-Jan-2026,LOW,HOT,2026-10-06,October 2026,167,80.0,BFSI,Infomerics,INC rating hits HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Oct Wk1 (Oct 1-7)
B R F M India Pvt. Ltd.,ACUITE,Term Loan,C,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,4.73,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
B R F M India Pvt. Ltd.,ACUITE,Term Loan,C,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,37.88,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
BKB Transport Private Limited,Infomerics,Long Term Bank Facility,IVR B+ (INC) (Downgraded),07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,24.0,Logistics,Infomerics,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Oct Wk1 (Oct 1-7)
