Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Q1_Trigger,Q1_Escalation_Date,Q1_Month,Days_Until_Escalation,Amount Cr,Amt_num,Sector,NCD_Flag,Source,Why Target,ACER Pitch Angle
Anjani Roller Flour Mills Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs0.50 Cr,0.5,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Siddhi Weaves Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs0.30 Cr,0.3,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Arundhati Jewellers Pvt. Ltd.,ACUITE,Term Loan,BB+,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs0.15 Cr,0.15,Jewellery,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Antique Cottex Pvt. Ltd.,ICRA,Term Loan,B+,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs0.02 Cr,0.02,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Madhya Pradesh Power Generating Company Limited,Infomerics,Long Term Bank Facility,IVR B+ (INC)(Downgraded),2025-12-31,LOW/MEDIUM,ULTRA HOT,2026-12-31,Dec 2026,187,Rs1300.00 Cr,1300.0,Energy,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-31 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Jai Hind Sugar Pvt. Ltd.,BRICKWORK,Fund-Based,B,2025-12-31,LOW/MEDIUM,ULTRA HOT,2026-12-31,Dec 2026,187,Rs259.29 Cr,259.29,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-31 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
S L N Coffee Pvt. Ltd.,BRICKWORK,Term Loan,B-,2025-12-31,LOW/MEDIUM,ULTRA HOT,2026-12-31,Dec 2026,187,Rs57.00 Cr,57.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-31 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
S L N Coffee Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-31,LOW/MEDIUM,ULTRA HOT,2026-12-31,Dec 2026,187,Rs15.00 Cr,15.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-31 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Maruti Rub-Plast Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-31,LOW/MEDIUM,ULTRA HOT,2026-12-31,Dec 2026,187,Rs3.00 Cr,3.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-31 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Maruti Rub-Plast Pvt. Ltd.,BRICKWORK,Term Loan,C-,2025-12-31,LOW/MEDIUM,ULTRA HOT,2026-12-31,Dec 2026,187,Rs2.65 Cr,2.65,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-31 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Magnite Developers Private Limited,Infomerics,Non - Convertible Debentures,IVR BB+ (INC) (Downgraded),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs800.00 Cr,800.0,Other,NCD — SEBI License Required,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Magnite Developers Private Limited,Infomerics,Non - Convertible Debentures,IVR BB+ (INC) (Downgraded),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs400.00 Cr,400.0,Other,NCD — SEBI License Required,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Worlds Window Infrastructure and Logistics Private Limited,Infomerics,Long Term Fund Based Limits - Cash Credit,IVR D (INC) (Reaffirmed),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs85.50 Cr,85.5,Construction,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Silvertech Cotspin Private Limited,Infomerics,Long Term Fund Based Bank Facilities,IVR B+ (INC)(Downgraded),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs48.47 Cr,48.47,IT/Technology,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Worlds Window Infrastructure and Logistics Private Limited,Infomerics,Short Term Non-Fund Based Facilities - LC,IVR D (INC) (Reaffirmed),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs29.10 Cr,29.1,Construction,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Worlds Window Infrastructure and Logistics Private Limited,Infomerics,Long Term Fund Based Limits â€“ Term Loan,IVR D (INC) (Reaffirmed),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs15.40 Cr,15.4,Construction,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Silvertech Cotspin Private Limited,Infomerics,Short Term Fund Based Bank Facilities,IVR A4 (INC)(Downgraded),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs3.65 Cr,3.65,IT/Technology,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Globus Warehousing & Trdg. Pvt. Ltd.,BRICKWORK,Bank Guarantee,BB,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs365.45 Cr,365.45,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Rakshak Securitas Pvt. Ltd.,CARE,Bank Guarantee,A 4+,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs110.00 Cr,110.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
B N R Infrastructure Projects Pvt. Ltd.,CARE,NCD/Bond,BB/A4,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs80.00 Cr,80.0,Construction,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Hindusthan Microfinance Pvt. Ltd.,BRICKWORK,Term Loan,C,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs50.00 Cr,50.0,BFSI,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kuldeep Motors Pvt. Ltd.,CARE,NCD/Bond,BB/A4,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs50.00 Cr,50.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Melzer Chemicals Private Limited,Infomerics,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs42.04 Cr,42.04,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Melzer Chemicals Private Limited,Infomerics,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs42.04 Cr,42.04,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Noble Moulds Pvt. Ltd.,BRICKWORK,NCD/Bond,B-/A4,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs37.87 Cr,37.87,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your NCD/Bond at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shivganga Drillers Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs32.23 Cr,32.23,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Hindusthan Microfinance Pvt. Ltd.,BRICKWORK,Term Loan,C,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs21.26 Cr,21.26,BFSI,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Melzer Chemicals Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs15.00 Cr,15.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Melzer Chemicals Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs15.00 Cr,15.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Shivganga Drillers Ltd.,BRICKWORK,Term Loan,BB-,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs12.34 Cr,12.34,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kanchana Automobiles Pvt. Ltd.,CARE,Fund-Based,B,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs12.00 Cr,12.0,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Fund-Based at CARE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Ramani Icecream Co. Ltd.,CARE,Term Loan,BB-,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs9.77 Cr,9.77,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kuldeep Motors Pvt. Ltd.,CARE,Term Loan,BB,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs5.94 Cr,5.94,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Globus Warehousing & Trdg. Pvt. Ltd.,BRICKWORK,Term Loan,BB,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs5.55 Cr,5.55,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Arunnachala Impex Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs5.00 Cr,5.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Ujjain Engicon India Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs2.50 Cr,2.5,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shivganga Drillers Ltd.,BRICKWORK,Fund-Based,BB-,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs2.34 Cr,2.34,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Esspal International Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs2.00 Cr,2.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Esspal International Pvt. Ltd.,ACUITE,Term Loan,BB-,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs0.55 Cr,0.55,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Ujjain Engicon India Pvt. Ltd.,BRICKWORK,Term Loan,C,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs0.45 Cr,0.45,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Arunnachala Impex Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,N/A,0.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Arunnachala Impex Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,N/A,0.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kumar Cotton Mills Private Limited,Infomerics,Long Term Facilities,IVR BB+ (INC)(Downgraded),2026-01-06,LOW/MEDIUM,ULTRA HOT,2027-01-06,Jan 2027,193,Rs48.37 Cr,48.37,Agro/Food,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-06 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
KGR Enterprises Private Limited,Infomerics,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-07,LOW/MEDIUM,ULTRA HOT,2027-01-07,Jan 2027,194,Rs64.60 Cr,64.6,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-07 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Vishwanath Paper & Boards Private Limited,Infomerics,Long Term Bank Facilities,IVR B (INC) (Downgraded),2026-01-07,LOW/MEDIUM,ULTRA HOT,2027-01-07,Jan 2027,194,Rs45.80 Cr,45.8,Paper/Packaging,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-07 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
BKB Transport Private Limited,Infomerics,Short Term Bank Facility,IVR A4 (INC) (Reaffirmed),2026-01-07,LOW/MEDIUM,ULTRA HOT,2027-01-07,Jan 2027,194,Rs45.70 Cr,45.7,Logistics,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-07 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Jagdish Saran,Infomerics,Short Term Bank Facility,IVR A4 (INC) (Reaffirmed),2026-01-07,LOW/MEDIUM,ULTRA HOT,2027-01-07,Jan 2027,194,Rs42.00 Cr,42.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-07 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
BKB Transport Private Limited,Infomerics,Long Term Bank Facility,IVR B+ (INC) (Downgraded),2026-01-07,LOW/MEDIUM,ULTRA HOT,2027-01-07,Jan 2027,194,Rs24.00 Cr,24.0,Logistics,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-07 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Kisha Telelinks Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),2026-01-07,LOW/MEDIUM,ULTRA HOT,2027-01-07,Jan 2027,194,Rs19.89 Cr,19.89,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-07 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Mulpuri Poultries,Infomerics,Long Term Bank Facilities,IVR B (INC)(Downgraded),2026-01-07,LOW/MEDIUM,ULTRA HOT,2027-01-07,Jan 2027,194,Rs17.20 Cr,17.2,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-07 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Jagdish Saran,Infomerics,Long Term Bank Facilities,IVR B- (INC) (Downgraded),2026-01-07,LOW/MEDIUM,ULTRA HOT,2027-01-07,Jan 2027,194,Rs16.81 Cr,16.81,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-07 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Vinayak Support Services Private Limited,Infomerics,Long Term Bank Facility,IVR B+ (INC)(Downgraded),2026-01-07,LOW/MEDIUM,ULTRA HOT,2027-01-07,Jan 2027,194,Rs8.80 Cr,8.8,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-07 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Jagdish Saran,Infomerics,Long Term/ Short Term Bank Facilities,IVR B-/IVR A4; INC; (Downgraded/Reaffirmed),2026-01-07,LOW/MEDIUM,ULTRA HOT,2027-01-07,Jan 2027,194,Rs8.19 Cr,8.19,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-07 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Kisha Telelinks Private Limited,Infomerics,Long Term Bank Facilities,IVR BB- (INC) (Downgraded),2026-01-07,LOW/MEDIUM,ULTRA HOT,2027-01-07,Jan 2027,194,Rs5.11 Cr,5.11,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-07 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Katyayini Paper Mills Private Limited,Infomerics,Long Term Facilities,IVR BB+ (INC)(Downgraded),2026-01-08,LOW/MEDIUM,ULTRA HOT,2027-01-08,Jan 2027,195,Rs55.00 Cr,55.0,Agro/Food,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Hansa Tubes Private Limited,Infomerics,Long Term Bank Facilities,IVR BB- (INC) (Downgraded),2026-01-08,LOW/MEDIUM,ULTRA HOT,2027-01-08,Jan 2027,195,Rs45.90 Cr,45.9,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Katyayini Paper Mills Private Limited,Infomerics,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),2026-01-08,LOW/MEDIUM,ULTRA HOT,2027-01-08,Jan 2027,195,Rs20.00 Cr,20.0,Agro/Food,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
R C Apparels,Infomerics,Long term Bank Facilities - Cash Credit,IVR BB (INC)(Reaffirmed),2026-01-08,LOW/MEDIUM,ULTRA HOT,2027-01-08,Jan 2027,195,Rs16.50 Cr,16.5,Textiles,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
PES Installations Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),2026-01-08,LOW/MEDIUM,ULTRA HOT,2027-01-08,Jan 2027,195,Rs16.50 Cr,16.5,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Unistar Oils Private Limited,Infomerics,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),2026-01-08,LOW/MEDIUM,ULTRA HOT,2027-01-08,Jan 2027,195,Rs14.50 Cr,14.5,Energy,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
PES Installations Private Limited,Infomerics,Long Term Bank Facilities,IVR BB (INC) (Downgraded),2026-01-08,LOW/MEDIUM,ULTRA HOT,2027-01-08,Jan 2027,195,Rs9.02 Cr,9.02,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Hansa Tubes Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),2026-01-08,LOW/MEDIUM,ULTRA HOT,2027-01-08,Jan 2027,195,Rs5.00 Cr,5.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
R C Apparels,Infomerics,Long term Bank Facilities - Term Loan,IVR BB (INC)(Reaffirmed),2026-01-08,LOW/MEDIUM,ULTRA HOT,2027-01-08,Jan 2027,195,Rs2.19 Cr,2.19,Textiles,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Unistar Oils Private Limited,Infomerics,Long Term Bank Facilities,IVR D (INC)(Reaffirrmed),2026-01-08,LOW/MEDIUM,ULTRA HOT,2027-01-08,Jan 2027,195,Rs0.50 Cr,0.5,Energy,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
R C Apparels,Infomerics,Short Term Bank Facilities- Bank Guarantee,IVR A4 (INC)(Reaffirmed),2026-01-08,LOW/MEDIUM,ULTRA HOT,2027-01-08,Jan 2027,195,Rs0.10 Cr,0.1,Textiles,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Sitwanto Devi Mahila Kalyan Sansthan,Infomerics,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2026-01-09,LOW/MEDIUM,ULTRA HOT,2027-01-09,Jan 2027,196,Rs302.50 Cr,302.5,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-09 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
IQ City Foundation,Infomerics,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-09,LOW/MEDIUM,ULTRA HOT,2027-01-09,Jan 2027,196,Rs198.32 Cr,198.32,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-09 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
