Company Name,Date,Instruments,Size,Current Ratings,Outlook,Rating_Date,Days_Since,Urgency,In_D365,Match_Type,D365_Agencies,D365_Also_INC,Why_Target,ACER_Pitch
Marshal Manufacturing and Exports,"February 17, 2025",Long Term Bank Facilities,Rs. 2.09 Cr.,IVR BB- (INC)(Downgraded),Negative,2025-02-17,490.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (490 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Nikitha Buildtech Private Limited,"February 17, 2025",Long Term Bank Facilities,Rs. 5.29 Cr. (includes proposed limits of Rs. 1.49 Crore),IVR B+ (INC)(Downgraded),Negative,2025-02-17,490.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (490 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Nikitha Buildtech Private Limited,"February 17, 2025",Short Term Bank Facilities,Rs. 40.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-02-17,490.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (490 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
RMC Medical Services Private Limited,"February 17, 2025",Long Term Bank Facilities,Rs. 5.82 Cr.,IVR BB- (INC)(Downgraded),Negative,2025-02-17,490.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (490 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Akarshan Spinners Private Limited,"February 17, 2025",Long Term Bank Facilities,Rs. 15.00 Cr.,IVR B (INC) (Downgraded),Negative,2025-02-17,490.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (490 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Akarshan Spinners Private Limited,"February 17, 2025",Short Term Bank Facilities,(Rs. 4.25 Cr.),IVR A4 (INC) (Reaffirmed),Nil,2025-02-17,490.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (490 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
National Steel Company,"February 17, 2025",Long Term Bank Facilities,Rs. 30.20 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-02-17,490.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (490 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Rajasthan Metals,"February 18, 2025",Long Term Bank Facilities,Rs. 6.00 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-02-18,489.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (489 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Rajasthan Metals,"February 18, 2025",Short Term Bank Facility,Rs. 14.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-02-18,489.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (489 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
D.K. Tissues & Papers Private Limited,"February 18, 2025",Long Term Bank Facilities,Rs. 54.85 Cr.,IVR D (INC) (Reaffirmed),Nil,2025-02-18,489.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (489 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Abraq Agro Fresh LLP,"February 19, 2025",Long Term Bank Facilities,Rs. 26.77 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-02-19,488.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (488 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Vinci Global Private Limited,"February 21, 2025",Long Term Bank Facilities,Rs. 12.22 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-02-21,486.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (486 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Vinci Global Private Limited,"February 21, 2025",Short Term Bank Facilities,Rs. 14.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-02-21,486.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (486 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Vinci Global Private Limited,"February 21, 2025",Proposed Long Term Bank Facilities,Rs. 5.78 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-02-21,486.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (486 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
JMJ Charitable Education Society,"February 24, 2025",Long Term Facility - Fund Based - Proposed Term Loan,Rs. 20.00 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-02-24,483.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (483 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Himalaya Polytech Private Limited,"February 25, 2025",Long Term Facilities,Rs. 14.30 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-02-25,482.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (482 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Himalaya Polytech Private Limited,"February 25, 2025",Short Term Facilities,Rs. 7.00 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-02-25,482.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (482 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Nickunj Eximp Enterprises Private Limited,"February 25, 2025",Long Term Bank Facilities,Rs. 20.00 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-02-25,482.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (482 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Nickunj Eximp Enterprises Private Limited,"February 25, 2025",Short Term Bank Facilities,Rs. 9.48 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-02-25,482.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (482 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Linen Art Private Limited,"February 25, 2025",Long Term Bank Facilities,Rs. 79.00 Cr.,IVR BB (INC)(Downgraded),Negative,2025-02-25,482.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (482 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Puranik Builders Limited,"February 25, 2025",Long Term Facilities,Rs. 5.24 Cr.,IVR BB- (INC)(Downgraded),Negative,2025-02-25,482.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (482 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Puranik Builders Limited,"February 25, 2025",Short Term Facilities,Rs. 12.65 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-02-25,482.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (482 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Turnrest Resources Private Limited,"February 28, 2025",Long Term Facilities,Rs. 68.00 Cr.,IVR D (INC)(Downgraded),Nil,2025-02-28,479.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (479 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Turnrest Resources Private Limited,"February 28, 2025",Short Term Facilities,Rs. 184.00 Cr.,IVR D (INC)(Downgraded),Nil,2025-02-28,479.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (479 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Varun Agro Processing Foods Private Limited,"February 28, 2025",Long Term Bank Facilities,Rs. 48.59 Cr.,IVR BB- (INC)(Downgraded),Negative,2025-02-28,479.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (479 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Srivatsa Encivil Private Limited,"March 4, 2025",Long Term Instruments - Non-Convertible Debentures,Rs. 100.00 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-04,475.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (475 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Srivatsa Encivil Private Limited,"March 4, 2025",Long Term Instruments - Non-Convertible Debentures,Rs. 30.00 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-04,475.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (475 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
NAR Infra Private Limited,"March 4, 2025",Long Term Bank Facilities,Rs. 13.07 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-04,475.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (475 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
NAR Infra Private Limited,"March 4, 2025",Short Term Bank Facilities,Rs. 39.93 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-04,475.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (475 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Moksha Thermoplastics Private Limited,"March 6, 2025",Long Term Facilities,Rs. 23.00 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-03-06,473.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (473 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Moksha Thermoplastics Private Limited,"March 6, 2025",Short Term Facilities,Rs. 12.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-03-06,473.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (473 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Sanson Floorings LLP,"March 6, 2025",Long Term Bank Facilities,Rs. 25.00 Cr.,IVR B- (INC)(Downgraded),Negative,2025-03-06,473.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (473 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Farm Fresh Kashmir,"March 6, 2025",Long Term Bank Facilities,Rs. 23.11 Cr.,IVR C+ (INC)(Downgraded),Negative,2025-03-06,473.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (473 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Shanthi Vijaya Saw Mill (SVSM),"March 10, 2025",Long Term Bank Facilities - Cash Credit,Rs. 3.00 Cr.,IVR B (INC)(Downgraded),Negative,2025-03-10,469.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (469 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Shanthi Vijaya Saw Mill (SVSM),"March 10, 2025",Long Term/Short Term fund based/non- fund-based bank facilities - Cash credit/ Inland / Import LC,Rs. 4.00 Cr.,IVR B/IVR A4; (INC)(Downgraded/Reaffirmed),Negative/-,2025-03-10,469.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (469 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Shanthi Vijaya Saw Mill (SVSM),"March 10, 2025",Short Term Non-fund- based bank facilities - Inland/ Import LC,Rs. 8.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-03-10,469.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (469 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Chaitanya Energy Private Limited,"March 10, 2025",Long Term Bank Facilities,Rs. 55.36 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-10,469.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (469 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Chaitanya Energy Private Limited,"March 10, 2025",Short Term Bank Facilities,Rs. 85.00 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-10,469.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (469 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Siddhant Vedant Cold Storage Private Limited,"March 12, 2025",Long Term Bank Facilities,Rs. 15.74 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-12,467.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (467 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
PM Contractors Private Limited,"March 12, 2025",Long Term Facilities,Rs. 5.50 Cr.,IVR BB- (INC) (Downgraded),Negative,2025-03-12,467.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (467 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
PM Contractors Private Limited,"March 12, 2025",Short Term Facilities,Rs. 7.60 Cr.,IVR A4 (INC) (Reaffirmed),Nil,2025-03-12,467.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (467 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Anshika Fasteners Private Limited,"March 12, 2025",Long Term Bank Facilities,Rs. 28.80 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-03-12,467.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (467 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Hira Automobiles Limited,"March 17, 2025",Long Term Bank Facilities,Rs. 56.12 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-03-17,462.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (462 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
MVR Technology,"March 17, 2025",Long Term Facilities,Rs. 30.00 Cr.,IVR B (INC)(Downgraded),Negative,2025-03-17,462.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (462 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
MVR Technology,"March 17, 2025",Short Term Facilities,Rs. 40.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-03-17,462.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (462 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
RV Wines LLP,"March 18, 2025",Long Term Bank Facilities,Rs. 27.85 Cr.,IVR C- (INC)(Downgraded),Negative,2025-03-18,461.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (461 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Namo Alloys Private Limited,"March 18, 2025",Long Term Bank Facilities,Rs. 50.00 Cr.,IVR BB (INC)(Downgraded),Negative,2025-03-18,461.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (461 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Siddhi Vinayak Himghar Private Limited,"March 20, 2025",Long Term Bank Facilities,Rs. 14.38 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-20,459.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (459 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Siddhi Vinayak Himghar Private Limited,"March 20, 2025",Short Term Bank Facility,Rs. 0.21 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-20,459.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (459 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Siddhi Vinayak Himghar Private Limited,"March 20, 2025",Issuer Rating,-,IVR D (INC)(Reaffirmed),Nil,2025-03-20,459.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (459 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Riddhi Siddhi Cold Storage Private Limited,"March 20, 2025",Long Term Bank Facilities,Rs. 20.69 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-20,459.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (459 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Giga Pipe Systems India Private Limited,"March 20, 2025",Long Term Bank Facilities,Rs. 11.94 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-20,459.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (459 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Giga Pipe Systems India Private Limited,"March 20, 2025",Short Term Bank Facilities,Rs. 30.00 Cr.,IVR D (INC)(Reaffirmed),Nil,2025-03-20,459.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (459 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
ICL Fincorp Limited,"March 21, 2025",Non-Convertible Debentures,Rs. 100.00 Cr.,IVR BB (INC) (Reaffirmed),Negative,2025-03-21,458.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (458 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
ICL Fincorp Limited,"March 21, 2025",Fund based Long Term loans - Term loans,Rs. 20.47 Cr.,IVR BB (INC) (Reaffirmed),Negative,2025-03-21,458.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (458 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
ICL Fincorp Limited,"March 21, 2025",Fund based Long Term - Proposed Loans,Rs. 25.00 Cr.,IVR BB (INC) (Reaffirmed),Negative,2025-03-21,458.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (458 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
KMC Constructions Limited,"March 21, 2025",Long Term Bank Facilities,Rs. 230.00 Cr.,IVR BB+ (INC)(Downgraded),Negative,2025-03-21,458.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (458 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
KMC Constructions Limited,"March 21, 2025",Short Term Bank Facilities,Rs. 437.57 Cr.,IVR A4+ (INC)(Downgraded),Nil,2025-03-21,458.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (458 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
KMC Constructions Limited,"March 21, 2025",Proposed Short Term Bank Facilities,Rs. 287.43 Cr.,IVR A4+ (INC)(Downgraded),Nil,2025-03-21,458.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (458 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Jitendra New EV Tech Private Limited,"March 22, 2025",Long Term Bank Facilities,Rs. 50.00 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-03-22,457.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (457 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
MT Patil Builders & Contractors Private Limited,"March 24, 2025",Long Term Bank Facilities,Rs. 10.20 Cr.,IVR BB (INC)(Downgraded),Negative,2025-03-24,455.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (455 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
MT Patil Builders & Contractors Private Limited,"March 24, 2025",Short Term Bank Facilities,Rs. 15.00 Cr.,IVR A4 (INC)(Downgraded),Nil,2025-03-24,455.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (455 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Piotex Textech Private Limited,"March 24, 2025",Long Term Bank Facilities,Rs. 25.00 Cr.,IVR BB+ (INC)(Downgraded),Negative,2025-03-24,455.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (455 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Piotex Textech Private Limited,"March 24, 2025",Short Term Bank Facilities,Rs. 4.00 Cr.,IVR A4+ (INC)(Downgraded),Nil,2025-03-24,455.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (455 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Piotex Textech Private Limited,"March 24, 2025",Proposed Long Term/ Short Term Bank Facilities,Rs. 1.00 Cr.,IVR BB+/IVR A4+; (INC)(Downgraded),Negative/-,2025-03-24,455.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (455 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Aara Jungle Resortes Private Limited,"March 24, 2025",Long Term Facility - Fund Based - Term Loan,Rs. 19.35 Cr.,IVR BB (INC) (Downgraded),Negative,2025-03-24,455.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (455 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Aara Jungle Resortes Private Limited,"March 24, 2025",Long Term Facility - Fund Based - Cash Credit,Rs. 2.00 Cr.,IVR BB (INC) (Downgraded),Negative,2025-03-24,455.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (455 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Aara Jungle Resortes Private Limited,"March 24, 2025",Long Term Facility - Fund Based - Proposed Term Loan,Rs. 0.88 Cr.,IVR BB (INC) (Downgraded),Negative,2025-03-24,455.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (455 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Kompass Infrastructures Private Limited,"March 25, 2025",Long Term Bank Facilities,Rs. 3.26 Cr.,IVR C- (INC)(Reaffirmed),Negative,2025-03-25,454.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (454 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Kompass Infrastructures Private Limited,"March 25, 2025",Short Term Bank Facilities,Rs. 15.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-03-25,454.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (454 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Kompass Infrastructures Private Limited,"March 25, 2025",Long Term/Short Term bank Facilities (Proposed),Rs. 11.74 Cr.,IVR C-/IVR A4; (INC)(Reaffirmed),Negative/-,2025-03-25,454.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (454 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Uni Medicolabs,"March 25, 2025",Long Term Facilities,Rs. 35.94 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-03-25,454.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (454 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Uni Medicolabs,"March 25, 2025",Short Term Facilities,Rs. 2.86 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-03-25,454.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (454 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Anagha Stones LLP,"March 25, 2025",Long Term Facilities,Rs. 35.69 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-03-25,454.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (454 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
H S Mehta Infra Private Limited,"March 25, 2025",Long Term Facilities,Rs. 65.00 Cr.,IVR BB (INC)(Downgraded),Negative,2025-03-25,454.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (454 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
H S Mehta Infra Private Limited,"March 25, 2025",Short Term Facilities,Rs. 75.00 Cr.,IVR A4 (INC)(Downgraded),Nil,2025-03-25,454.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (454 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Premier Marine Foods,"March 26, 2025",Long Term Bank Facilities,Rs. 12.67 Cr.,IVR D (INC) (Reaffirmed),Nil,2025-03-26,453.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (453 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Premier Marine Foods,"March 26, 2025",Short Term Bank Facilities,Rs. 56.00 Cr.,IVR D (INC) (Reaffirmed),Nil,2025-03-26,453.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (453 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
