Company Name,Current Rating Agency,Instrument,Rating,Rating Date,Days Since Rating,Urgency,Amount Cr,Sector,Source,Is Super Target T1,Is Super Target T2,Is Three Way INC,Multi Agency INC,Priority Score,SEBI Note,Why Target,ACER Pitch Script
A-One Footarts Pvt. Ltd.,CARE,NCD,BBB/A3+,2025-10-03,264.0,HOT,4.00,Other,D365,0.0,0.0,0.0,1.0,7.86,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (264 days),Your NCD rating at CARE has been INC for 264 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
P S Bedi & Co. Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-03,264.0,HOT,1.00,Other,D365,0.0,0.0,0.0,0.0,5.63,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (264 days),Your NCD rating at CARE has been INC for 264 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Aimco Pesticides Ltd.,CARE,NCD,BB-/A4,2025-10-06,261.0,HOT,5.00,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,5.6,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (261 days),Your NCD rating at CARE has been INC for 261 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
R Y Midas Alluminiums Pvt. Ltd.,CARE,NCD,D,2025-10-06,261.0,HOT,29.00,Other,D365,0.0,0.0,0.0,0.0,5.6,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (261 days),Your NCD rating at CARE has been INC for 261 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Standard Infratech India Pvt. Ltd.,IND-RA,NCD,BB+/A4+,2025-10-06,261.0,HOT,163.05,Construction,D365,0.0,0.0,0.0,0.0,5.390000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (261 days),Your NCD rating at IND-RA has been INC for 261 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Presto Info Solutions Private Limited,Infomerics,NCD,IVR D (INC)(Downgraded),2025-10-06,261.0,HOT,,IT/Technology,Infomerics,0.0,0.0,0.0,0.0,5.6,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (261 days),Your NCD rating at Infomerics has been INC for 261 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Jai Gears Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-07,260.0,HOT,4.00,Other,D365,0.0,0.0,0.0,1.0,8.59,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (260 days),Your NCD rating at CARE has been INC for 260 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sachdev Food Products Pvt. Ltd.,CARE,NCD,B+/A4,2025-10-07,260.0,HOT,4.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.59,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (260 days),Your NCD rating at CARE has been INC for 260 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shreeya Peanuts Pvt. Ltd.,CARE,NCD,C/A4,2025-10-07,260.0,HOT,15.00,Other,D365,0.0,0.0,0.0,1.0,7.87,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (260 days),Your NCD rating at CARE has been INC for 260 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Syndicate Wiper Systems Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-07,260.0,HOT,5.00,IT/Technology,D365,0.0,0.0,0.0,1.0,8.0,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (260 days),Your NCD rating at CARE has been INC for 260 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
A A A Textiles Pvt. Ltd.,IND-RA,NCD,BB/A4+,2025-10-08,259.0,HOT,5.36,Construction,D365,0.0,0.0,0.0,0.0,5.58,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (259 days),Your NCD rating at IND-RA has been INC for 259 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Avexa Corporation Pvt. Ltd.,CARE,NCD,D,2025-10-08,259.0,HOT,120.00,Other,D365,0.0,0.0,0.0,0.0,5.58,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (259 days),Your NCD rating at CARE has been INC for 259 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sarveshwari Exports Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-08,259.0,HOT,0.17,Trading/Exports,D365,0.0,0.0,0.0,0.0,5.58,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (259 days),Your NCD rating at ICRA has been INC for 259 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Usha Shriram Enterprises Pvt. Ltd.,ICRA,NCD,D,2025-10-08,259.0,HOT,0.80,Other,D365,0.0,1.0,0.0,1.0,16.92,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (259 days),Your NCD rating at ICRA has been INC for 259 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pooja Cotspin Pvt. Ltd.,CARE,NCD,B+/A4,2025-10-09,258.0,HOT,1.07,Other,D365,0.0,0.0,0.0,0.0,5.57,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (258 days),Your NCD rating at CARE has been INC for 258 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
S G G D Projects Devp. Pvt. Ltd.,BRICKWORK,NCD,PP-MLD D,2025-10-09,258.0,HOT,127.50,Other,D365,0.0,0.0,0.0,0.0,5.57,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (258 days),Your NCD rating at BRICKWORK has been INC for 258 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sekhani Industries Pvt. Ltd.,CARE,NCD,B+/A4,2025-10-09,258.0,HOT,2.72,Other,D365,0.0,0.0,0.0,1.0,9.06,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (258 days),Your NCD rating at CARE has been INC for 258 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sustainable Agro-Commercial Finance Limited,Infomerics,NCD,IVR D (INC)(Reaffirmed),2025-10-09,258.0,HOT,,Agro/Food,Infomerics,0.0,0.0,0.0,0.0,5.57,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (258 days),Your NCD rating at Infomerics has been INC for 258 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Survi Projects Pvt. Ltd.,CARE,NCD,B+/A4,2025-10-10,257.0,HOT,22.00,Other,D365,0.0,0.0,0.0,0.0,5.5600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (257 days),Your NCD rating at CARE has been INC for 257 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Techno Global Services Pvt. Ltd.,CARE,NCD,BB-/A4,2025-10-10,257.0,HOT,19.50,IT/Technology,D365,0.0,0.0,0.0,1.0,11.65,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (257 days),Your NCD rating at CARE has been INC for 257 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Tiger Logistics (India) Ltd.,CARE,NCD,B/A4,2025-10-10,257.0,HOT,2.00,Logistics,D365,0.0,0.0,0.0,0.0,5.5600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (257 days),Your NCD rating at CARE has been INC for 257 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Udayam Medical Centre (Trichy) Pvt. Ltd.,ICRA,NCD,BB-/A4,2025-10-10,257.0,HOT,2.99,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,4.97,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (257 days),Your NCD rating at ICRA has been INC for 257 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kings Infra Ventures Limited,Infomerics,NCD,IVR B+ (INC)(Reaffirmed),2025-10-10,257.0,HOT,,Construction,Infomerics,0.0,0.0,0.0,0.0,5.5600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (257 days),Your NCD rating at Infomerics has been INC for 257 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
J P Sortex Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-13,254.0,HOT,37.00,Other,D365,0.0,0.0,0.0,0.0,5.529999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (254 days),Your NCD rating at ICRA has been INC for 254 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kanak Pipe Inds. Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-13,254.0,HOT,0.50,Other,D365,0.0,0.0,0.0,1.0,9.44,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (254 days),Your NCD rating at CARE has been INC for 254 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Varidhi Cotspin Pvt. Ltd.,CARE,NCD,D,2025-10-13,254.0,HOT,7.50,Other,D365,0.0,0.0,0.0,0.0,5.529999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (254 days),Your NCD rating at CARE has been INC for 254 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Chowel India Pvt. Ltd.,BRICKWORK,NCD,D,2025-10-14,253.0,HOT,10.00,Other,D365,0.0,0.0,0.0,0.0,5.52,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (253 days),Your NCD rating at BRICKWORK has been INC for 253 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kapilansh Dhatu Udyog Pvt. Ltd.,CARE,NCD,B+/A4,2025-10-14,253.0,HOT,0.68,Other,D365,0.0,0.0,0.0,1.0,9.33,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (253 days),Your NCD rating at CARE has been INC for 253 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Wellcare Oil Tools Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-14,253.0,HOT,6.00,Energy,D365,0.0,0.0,0.0,0.0,5.52,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (253 days),Your NCD rating at CARE has been INC for 253 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pratibha Constructions Engineers & Contractors (India) Pvt. Ltd.,ICRA,NCD,D,2025-10-15,252.0,HOT,65.23,Construction,D365,0.0,0.0,0.0,0.0,5.51,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (252 days),Your NCD rating at ICRA has been INC for 252 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Alleppey Company Ltd.,CARE,NCD,B-/A4,2025-10-16,251.0,HOT,13.50,Other,D365,0.0,0.0,0.0,0.0,5.5,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (251 days),Your NCD rating at CARE has been INC for 251 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Vapi Care Pharma Pvt. Ltd.,CARE,NCD,BB+/A4+,2025-10-16,251.0,HOT,7.00,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,5.5,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (251 days),Your NCD rating at CARE has been INC for 251 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Akal Spring Ltd.,IND-RA,NCD,B+/A4,2025-10-17,250.0,HOT,13.37,Other,D365,0.0,0.0,0.0,0.0,5.49,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (250 days),Your NCD rating at IND-RA has been INC for 250 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
C 5 Engineering Pvt. Ltd.,CARE,NCD,B+/A4,2025-10-17,250.0,HOT,45.00,Manufacturing,D365,0.0,0.0,0.0,0.0,5.49,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (250 days),Your NCD rating at CARE has been INC for 250 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
G D Dyestuff Inds. Ltd.,IND-RA,NCD,B/A4,2025-10-17,250.0,HOT,27.68,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,5.04,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (250 days),Your NCD rating at IND-RA has been INC for 250 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Ganapati Fishing Lines Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-17,250.0,HOT,16.14,Other,D365,0.0,0.0,0.0,1.0,9.51,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (250 days),Your NCD rating at ICRA has been INC for 250 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Hindustan Prefab Ltd.,IND-RA,NCD,B-/A4,2025-10-17,250.0,HOT,40.00,Other,D365,0.0,0.0,0.0,0.0,5.49,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (250 days),Your NCD rating at IND-RA has been INC for 250 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Piyush Infratech Pvt. Ltd.,IND-RA,NCD,B+/A4,2025-10-17,250.0,HOT,40.00,Construction,D365,0.0,0.0,0.0,0.0,5.49,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (250 days),Your NCD rating at IND-RA has been INC for 250 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Trimoorty Foamtech Ltd.,CARE,NCD,B-/A4,2025-10-17,250.0,HOT,9.00,IT/Technology,D365,0.0,0.0,0.0,0.0,5.49,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (250 days),Your NCD rating at CARE has been INC for 250 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Bangalore Electricity Supply Co. Ltd.,CARE,NCD,BB+/A4,2025-10-20,247.0,HOT,600.00,Energy,D365,0.0,0.0,0.0,0.0,5.46,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (247 days),Your NCD rating at CARE has been INC for 247 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sri Narayani Plastics Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-20,247.0,HOT,29.50,Chemicals/Pharma,D365,0.0,0.0,0.0,1.0,9.51,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (247 days),Your NCD rating at ICRA has been INC for 247 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Carbon Edge Inds. Ltd.,ICRA,NCD,B+/A4,2025-10-21,246.0,HOT,4.06,Automobiles,D365,0.0,0.0,0.0,0.0,5.45,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (246 days),Your NCD rating at ICRA has been INC for 246 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kothari Metsol Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-21,246.0,HOT,7.40,Other,D365,0.0,0.0,0.0,0.0,5.45,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (246 days),Your NCD rating at ICRA has been INC for 246 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Maruti Nouveauknits Pvt. Ltd.,ICRA,NCD,D,2025-10-22,245.0,HOT,3.37,Other,D365,0.0,0.0,0.0,0.0,5.44,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (245 days),Your NCD rating at ICRA has been INC for 245 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pan Synthetics Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-22,245.0,HOT,8.50,Other,D365,0.0,0.0,0.0,1.0,9.51,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (245 days),Your NCD rating at ICRA has been INC for 245 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Q I Network Enterprise Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-22,245.0,HOT,8.00,Other,D365,0.0,0.0,0.0,0.0,5.44,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (245 days),Your NCD rating at ICRA has been INC for 245 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sunrise Seafoods India Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-22,245.0,HOT,9.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.44,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (245 days),Your NCD rating at ICRA has been INC for 245 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Associated Works Infra Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-23,244.0,HOT,5.50,Construction,D365,0.0,0.0,0.0,0.0,5.43,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (244 days),Your NCD rating at ICRA has been INC for 244 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
B R Guar Gum Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-23,244.0,HOT,1.00,Other,D365,0.0,0.0,0.0,0.0,5.43,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (244 days),Your NCD rating at ICRA has been INC for 244 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Everrenew Energy Pvt. Ltd.,IND-RA,NCD,BBB-/A3,2025-10-23,244.0,HOT,166.00,Energy,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (244 days),Your NCD rating at IND-RA has been INC for 244 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Akash Steel Crafts Pvt. Ltd.,BRICKWORK,NCD,A 4,2025-10-24,243.0,HOT,5.00,Steel,D365,0.0,0.0,0.0,0.0,5.42,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (243 days),Your NCD rating at BRICKWORK has been INC for 243 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
U M S L Ltd.,ICRA,NCD,B+/A4,2025-10-27,240.0,HOT,172.00,Other,D365,0.0,0.0,0.0,0.0,5.390000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (240 days),Your NCD rating at ICRA has been INC for 240 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Reliance Home Finance Ltd.,BRICKWORK,NCD,PP-MLD D,2025-10-28,239.0,HOT,100.00,BFSI,D365,0.0,0.0,0.0,1.0,8.379999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (239 days),Your NCD rating at BRICKWORK has been INC for 239 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Telawne Power Equipments Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-28,239.0,HOT,2.30,Energy,D365,0.0,1.0,0.0,1.0,16.91,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (239 days),Your NCD rating at ICRA has been INC for 239 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Bevcon Wayors Pvt. Ltd.,ICRA,NCD,D,2025-10-29,238.0,HOT,8.34,Other,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at ICRA has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Dipanshu Promoter & Builder Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-29,238.0,HOT,22.50,Construction,D365,0.0,1.0,0.0,1.0,14.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at ICRA has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kay Jay Forgings Ltd.,ICRA,NCD,B+/A4,2025-10-29,238.0,HOT,87.00,Manufacturing,D365,0.0,0.0,0.0,0.0,5.04,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at ICRA has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mohit Ispat Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-29,238.0,HOT,5.00,IT/Technology,D365,0.0,0.0,0.0,1.0,8.08,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at CARE has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mukta Industries Pvt. Ltd.,ICRA,NCD,D,2025-10-29,238.0,HOT,5.00,Other,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at ICRA has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Nandan Saha Steel Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-29,238.0,HOT,16.20,Steel,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at ICRA has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sidhant Creations Pvt. Ltd.,CARE,NCD,D,2025-10-29,238.0,HOT,15.00,Other,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at CARE has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Som Shiva (Impex) Ltd.,BRICKWORK,NCD,C/A4,2025-10-29,238.0,HOT,4.50,Other,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at BRICKWORK has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Vinayak International Housewares Pvt. Ltd.,CARE,NCD,A 4,2025-10-29,238.0,HOT,10.50,Other,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at CARE has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sohn Steel Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-30,237.0,HOT,7.00,Steel,D365,0.0,0.0,0.0,0.0,5.359999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (237 days),Your NCD rating at CARE has been INC for 237 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Tamilnadu Transmission Corpn. Ltd.,BRICKWORK,NCD,B+/A4,2025-10-30,237.0,HOT,90.00,Other,D365,0.0,0.0,0.0,0.0,5.359999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (237 days),Your NCD rating at BRICKWORK has been INC for 237 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Buds Tea Inds. Ltd.,CARE,NCD,D,2025-10-31,236.0,HOT,2.00,Agro/Food,D365,0.0,0.0,0.0,1.0,9.63,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (236 days),Your NCD rating at CARE has been INC for 236 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Rangoli Industries Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-31,236.0,HOT,0.43,Other,D365,0.0,1.0,1.0,1.0,21.0,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (236 days),Your NCD rating at CARE has been INC for 236 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Spg Infraprojects Ltd.,CARE,NCD,BB+/A4+,2025-10-31,236.0,HOT,24.00,Construction,D365,0.0,0.0,0.0,0.0,5.35,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (236 days),Your NCD rating at CARE has been INC for 236 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Vinayak Ultraflex Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-31,236.0,HOT,0.15,Other,D365,0.0,1.0,0.0,1.0,16.92,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (236 days),Your NCD rating at CARE has been INC for 236 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
J U Agri Sciences Pvt. Ltd.,CARE,NCD,A 4,2025-11-03,233.0,HOT,85.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.32,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (233 days),Your NCD rating at CARE has been INC for 233 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Lord Shiva Construction Co. Pvt. Ltd.,CARE,NCD,D,2025-11-03,233.0,HOT,7.50,Construction,D365,0.0,0.0,0.0,1.0,7.83,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (233 days),Your NCD rating at CARE has been INC for 233 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Rai Bahadur Narain Singh Sugar Mills Ltd.,CARE,NCD,BB/A4,2025-11-03,233.0,HOT,275.02,Agro/Food,D365,0.0,0.0,0.0,1.0,8.32,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (233 days),Your NCD rating at CARE has been INC for 233 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Fabworth Promoters Pvt. Ltd.,CARE,NCD,BB+/A4+,2025-11-04,232.0,HOT,5.00,Other,D365,0.0,0.0,0.0,0.0,5.3100000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (232 days),Your NCD rating at CARE has been INC for 232 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Western Coffee Curers & Exports Pvt. Ltd.,CARE,NCD,B+/A4,2025-11-04,232.0,HOT,16.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.3100000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (232 days),Your NCD rating at CARE has been INC for 232 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Eldyne Electro-Systems Pvt. Ltd.,CARE,NCD,BB/A4,2025-11-05,231.0,HOT,41.32,IT/Technology,D365,0.0,0.0,0.0,0.0,5.3,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (231 days),Your NCD rating at CARE has been INC for 231 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Disruptive Health Solutions Pvt. Ltd.,CARE,NCD,B-/A4,2025-11-06,230.0,HOT,5.00,IT/Technology,D365,0.0,0.0,0.0,0.0,5.29,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (230 days),Your NCD rating at CARE has been INC for 230 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
General Optics (Asia) Ltd.,CARE,NCD,BB/A4,2025-11-06,230.0,HOT,10.00,Other,D365,0.0,0.0,0.0,0.0,5.29,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (230 days),Your NCD rating at CARE has been INC for 230 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
