Company Name,Current Rater,Instrument,Rating,Rating Date,Days Since Rating,Action,Urgency,Sector,INC_Flag,Why Target,Pitch Angle
Krishna Corpindia Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,2025-11-19,205,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Nilachal Carbo Metalicks Ltd.,CARE,Letter Of credit,A 4+,2025-11-18,206,Downgraded,MEDIUM,Steel & Metals,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Pal Fashions Pvt. Ltd.,ICRA,Bank Guarantee,A 3,2025-11-18,206,Downgraded,MEDIUM,Other/Unknown,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Alfa Transformers Ltd.,CARE,Term loans,B+,2025-11-18,206,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
U B Cotton Pvt. Ltd.,CRISIL,Letter Of credit,BBB-,2025-11-18,206,Downgraded,MEDIUM,Agro/Food,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Pal Fashions Pvt. Ltd.,ICRA,Term loans,BBB-,2025-11-18,206,Downgraded,MEDIUM,Other/Unknown,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Nilachal Carbo Metalicks Ltd.,CARE,Term loans,BB+,2025-11-18,206,Downgraded,MEDIUM,Steel & Metals,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shubhada Polymers Products Pvt. Ltd.,ACUITE,Long term Loans,BB,2025-11-18,206,Downgraded,MEDIUM,Chemicals,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Neogrowth Credit Pvt. Ltd.,ICRA,Fund based financial facility/instrument,BBB,2025-11-17,207,Downgraded,MEDIUM,BFSI,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Ganapati India Intl. Pvt. Ltd.,CARE,Term loans,BB-,2025-11-17,207,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Sun Polytex Pvt. Ltd.,ACUITE,Term loans,BB-,2025-11-17,207,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Fortune Marketing Pvt. Ltd.,CRISIL,Letter Of credit,A 3,2025-11-14,210,Downgraded,MEDIUM,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Waterbase Ltd.,CARE,Non-government debt,BBB-/A3,2025-11-14,210,Downgraded,MEDIUM,Infrastructure,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Meerut Roller Flour Mills Pvt. Ltd.,BRICKWORK,Fund based financial facility/instrument,B-,2025-11-14,210,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Sucden Coffee India Pvt. Ltd.,CARE,Non-government debt,B+/A4,2025-11-14,210,Downgraded,MEDIUM,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Waterbase Ltd.,CARE,Bank Guarantee,A 3,2025-11-14,210,Downgraded,MEDIUM,Infrastructure,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Waterbase Ltd.,CARE,Non-government debt,BBB-/A3,2025-11-14,210,Downgraded,MEDIUM,Infrastructure,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Waterbase Ltd.,CARE,Non-government debt,BBB-/A3,2025-11-14,210,Downgraded,MEDIUM,Infrastructure,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Vaishno Devi Realty Pvt. Ltd.,BRICKWORK,Term loans,C,2025-11-14,210,Downgraded,MEDIUM,Construction,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Shah Nanji Nagsi Overseas Pvt. Ltd.,BRICKWORK,Non-government debt,B+/A4,2025-11-13,211,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Prathima Infrastructure Ltd.,CRISIL,Bank Guarantee,A 3+,2025-11-13,211,Downgraded,MEDIUM,Infrastructure,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Prathima Infrastructure Ltd.,CRISIL,Bank Guarantee,A 3+,2025-11-13,211,Downgraded,MEDIUM,Infrastructure,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Surana Meta Cast (India) Pvt. Ltd.,BRICKWORK,Letter Of credit,D,2025-11-13,211,Downgraded,MEDIUM,Steel & Metals,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
S K B Builders India Ltd.,CRISIL,Bank Guarantee,A 4+,2025-11-13,211,Downgraded,MEDIUM,Construction,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Surana Meta Cast (India) Pvt. Ltd.,BRICKWORK,Term loans,D,2025-11-13,211,Downgraded,MEDIUM,Steel & Metals,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Surana Meta Cast (India) Pvt. Ltd.,BRICKWORK,Non-fund-based financial facility/instrument,D,2025-11-13,211,Downgraded,MEDIUM,Steel & Metals,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Surana Meta Cast (India) Pvt. Ltd.,BRICKWORK,Bank Guarantee,D,2025-11-13,211,Downgraded,MEDIUM,Steel & Metals,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
J B S Enterprises Ltd.,CRISIL,Bank Guarantee,A 4,2025-11-13,211,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Mac-Chem Products (India) Pvt. Ltd.,CRISIL,Term loans,BB+,2025-11-13,211,Downgraded,MEDIUM,Chemicals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Shyan Engineers Project Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,2025-11-13,211,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Narbheram Power & Steel Pvt. Ltd.,ACUITE,Term loans,BB+,2025-11-13,211,Downgraded,MEDIUM,Infrastructure,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Sara Suole Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,BB+,2025-11-13,211,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Narbheram Power & Steel Pvt. Ltd.,ACUITE,Bank Guarantee,A 4+,2025-11-13,211,Downgraded,MEDIUM,Infrastructure,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Narmada Agro Cottex Pvt. Ltd.,CRISIL,Term loans,B,2025-11-13,211,Downgraded,MEDIUM,Agro/Food,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Morjar Windfarm Devp. Pvt. Ltd.,CRISIL,Term loans,BBB,2025-11-13,211,Downgraded,MEDIUM,Infrastructure,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Mac-Chem Products (India) Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,BB+,2025-11-13,211,Downgraded,MEDIUM,Chemicals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Mac-Chem Products (India) Pvt. Ltd.,CRISIL,Non-fund-based financial facility/instrument,A 4+,2025-11-13,211,Downgraded,MEDIUM,Chemicals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
R B Cars Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,BB+,2025-11-13,211,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Sensa Core Medical Instrumentation Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2025-11-13,211,Downgraded,MEDIUM,Healthcare,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
R B Cars Pvt. Ltd.,CRISIL,Term loans,BB+,2025-11-13,211,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
R B Cars Pvt. Ltd.,CRISIL,Non-fund-based financial facility/instrument,A 4+,2025-11-13,211,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
R B Cars Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,BB+,2025-11-13,211,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Gupta Syntex Pvt. Ltd.,BRICKWORK,Term loans,C,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Veerya Attachments Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,BB+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Pataka Industries Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Pataka Industries Pvt. Ltd.,CRISIL,Long term Loans,B,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Veerya Attachments Pvt. Ltd.,CRISIL,Letter Of credit,A 4+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
India Carbon Ltd.,CARE,Non-government debt,BBB+/A2+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
India Carbon Ltd.,CARE,Non-government debt,BBB+/A2+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Veerya Attachments Pvt. Ltd.,CRISIL,Letter Of credit,A 4+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Neva Garments Ltd.,BRICKWORK,Fund based financial facility/instrument,B+,2025-11-12,212,Downgraded,MEDIUM,Textiles,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Ramlal Durgadutt Motors Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,BB+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
India Carbon Ltd.,CARE,Fund based financial facility/instrument,BBB+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
India Carbon Ltd.,CARE,Letter Of credit,A 2+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Tenty Marketing Co. Pvt. Ltd.,CRISIL,Letter Of credit,A 4+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Vishal Car World Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,BB,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Tenty Marketing Co. Pvt. Ltd.,CRISIL,Long term Loans,BB+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Tenty Marketing Co. Pvt. Ltd.,CRISIL,Term loans,BB+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Gowra Ventures Pvt. Ltd.,CRISIL,Term loans,B,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Bansal Ship Breakers Pvt. Ltd.,IND-RA,Non-fund based working capital limit,BB+,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
B 4 S Solutions Pvt. Ltd.,BRICKWORK,Term loans,B-,2025-11-12,212,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Ananya Finance For Inclusive Growth Pvt. Ltd.,ACUITE,Long term Loans,BB+,2025-11-11,213,Downgraded,MEDIUM,BFSI,N,"Downgraded by ACUITE — dissatisfied client, open to better alternative.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Ananya Finance For Inclusive Growth Pvt. Ltd.,ACUITE,Term loans,BB+,2025-11-11,213,Downgraded,MEDIUM,BFSI,N,"Downgraded by ACUITE — dissatisfied client, open to better alternative.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Varalakshmi Starch Inds. Pvt. Ltd.,CARE,Term loans,B,2025-11-11,213,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Dondaicha Betawad Annuity Infrastructure Pvt. Ltd.,CARE,Term loans,BB-,2025-11-11,213,Downgraded,MEDIUM,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Disha Auto Components Pvt. Ltd.,ACUITE,Term loans,B-,2025-11-11,213,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shyam Indospin Ltd.,CARE,Term loans,B,2025-11-11,213,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
S R S C Infra Pvt. Ltd.,CRISIL,Term loans,BB+,2025-11-11,213,Downgraded,MEDIUM,Infrastructure,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Shyam Indospin Ltd.,CARE,Fund based financial facility/instrument,B,2025-11-11,213,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
S R S C Infra Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,2025-11-11,213,Downgraded,MEDIUM,Infrastructure,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Greenscape Eco Mgmt. Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,BB+,2025-11-10,214,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Bokahola Tea Co. Pvt. Ltd.,CRISIL,Term loans,BB-,2025-11-10,214,Downgraded,MEDIUM,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Bokahola Tea Co. Pvt. Ltd.,CRISIL,Term loans,BB-,2025-11-10,214,Downgraded,MEDIUM,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
A-I Enterprises Pvt. Ltd.,CARE,Term loans,B-,2025-11-10,214,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
A-I Enterprises Pvt. Ltd.,CARE,Non-government debt,B-/A4,2025-11-10,214,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Path Infotech Ltd.,CRISIL,Fund based financial facility/instrument,B,2025-11-10,214,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Abha Power & Steel Ltd.,ACUITE,Term loans,B-,2025-11-10,214,Downgraded,MEDIUM,Infrastructure,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Path Infotech Ltd.,CRISIL,Bank Guarantee,A 4,2025-11-10,214,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Shri Vaari Electricals Pvt. Ltd.,CARE,Non-government debt,BB-/A4,2025-11-10,214,Downgraded,MEDIUM,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
M S R Iron & Steel Inds. India Pvt. Ltd.,CARE,Fund based financial facility/instrument,B-,2025-11-10,214,Downgraded,MEDIUM,Steel & Metals,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Satya Parkash & Bros Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2025-11-10,214,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
M S R Iron & Steel Inds. India Pvt. Ltd.,CARE,Term loans,B-,2025-11-10,214,Downgraded,MEDIUM,Steel & Metals,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Path Infotech Ltd.,CRISIL,Term loans,B,2025-11-10,214,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Greenscape Eco Mgmt. Pvt. Ltd.,CRISIL,Long term Loans,BB+,2025-11-10,214,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Arya Sea Foods Pvt. Ltd.,CARE,Non-government debt,B+/A4,2025-11-10,214,Downgraded,MEDIUM,Agro/Food,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Arya Sea Foods Pvt. Ltd.,CARE,Term loans,B+,2025-11-10,214,Downgraded,MEDIUM,Agro/Food,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Arya Sea Foods Pvt. Ltd.,CARE,Non-government debt,B+/A4,2025-11-10,214,Downgraded,MEDIUM,Agro/Food,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Nandan Petrochem Ltd.,ICRA,Non-government debt,BB+/A4+,2025-11-07,217,Downgraded,MEDIUM,Chemicals,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Duke Fabrics (India) Ltd.,CARE,Term loans,B,2025-11-07,217,Downgraded,MEDIUM,Textiles,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Sempertrans India Pvt. Ltd.,CARE,Fund based financial facility/instrument,B,2025-11-07,217,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Vardhman Electronics Pvt. Ltd.,CARE,Term loans,BB-,2025-11-07,217,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Sempertrans India Pvt. Ltd.,CARE,Non-government debt,B/A4,2025-11-07,217,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Anabond Ltd.,CARE,Non-government debt,BB/A4,2025-11-07,217,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Anabond Ltd.,CARE,Letter Of credit,A 4,2025-11-07,217,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
N S L Krishnaveni Sugars Ltd.,CRISIL,Term loans,D,2025-11-07,217,Downgraded,MEDIUM,Agro/Food,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Magadh Precision Equipment Ltd.,CARE,Fund based financial facility/instrument,B,2025-11-07,217,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
R S A Infraproject Pvt. Ltd.,CARE,Non-government debt,BB+/A4+,2025-11-07,217,Downgraded,MEDIUM,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Magadh Precision Equipment Ltd.,CARE,Non-government debt,B/A4,2025-11-07,217,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Anabond Ltd.,CARE,Term loans,BB,2025-11-07,217,Downgraded,MEDIUM,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
