Company Name,RM_Tier,Aug_Week,Amt_Cr,NCD,Rev_Avg_Lakhs,Sector,Agency,Windows,Window_Count,Urgency,Why_Target,Pitch
Ecofil Technologies India Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),40.0,0,4.0,IT/Technology,BRICKWORK,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-17 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Euro Pratik Ispat (India) Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),40.0,0,3.0,Other,ACUITE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Eurocoustic Products Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),40.0,0,3.0,Other,CRISIL,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-17 — prime Q1 2027 renewal target,Your Non-Fund-Based at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Geo Foundations & Structures Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),40.0,0,4.0,Other,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Global Ores & Alloys Industries Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),40.0,0,2.5,Steel & Metals,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Global Vectra Helicorp Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),40.0,0,4.0,Other,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Goodwill Advance Construction Company Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),40.0,0,3.0,Construction,Infomerics,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Heera Ind Trading Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),40.0,0,5.0,Other,Infomerics,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-01-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Kamal Finserve Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),40.0,0,3.0,Other,Infomerics,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-10 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Kedia Texfab & Inds. Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),40.0,0,3.0,Other,ACUITE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Kruti Power Projects Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),40.0,0,4.0,Energy,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-11 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
N C C Urban Infrastructure Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),40.0,0,5.0,Construction,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Shri Krishna Spinning Mills (India) Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),40.0,0,5.0,Textiles,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Voora Property Developers Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),40.0,0,5.0,Construction,ACUITE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Yashodhara Super-Speciality Hospital Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),40.0,0,5.0,Healthcare,ICRA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Shreeji Ginning and Pressing Factory,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),39.79,0,5.0,Hotels & Tourism,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Adroit Pharmaceuticals Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),39.5,0,3.0,Chemicals & Pharma,BRICKWORK+CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Eagle Steels Rolling Mills Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),39.5,0,5.0,Steel & Metals,Infomerics,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-01-28 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Fratelli Wines Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),39.5,0,5.0,Other,ACUITE,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Sri Vasave Kanyaka Parameshwari Rice Mills Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),39.5,0,5.0,Agro & Food,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Garg Heart & Multispeciality Hospital Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),39.36,0,5.0,Healthcare,BRICKWORK,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
K A S Industries India Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),39.26,0,5.0,Manufacturing,CARE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
K S D Construction,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),39.0,0,2.5,Construction,Infomerics,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Reliable Automotive Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),39.0,0,5.0,Manufacturing,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shanker International Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),39.0,0,3.0,Other,ACUITE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Suvidhi Rayons Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),39.0,0,5.0,Other,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Osia Gems Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.94,0,3.0,Jewellery,BRICKWORK,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Non-Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
N G Feeds Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),38.65,0,5.0,Other,BRICKWORK,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-24 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kilavikulam Rajalakshmi Solar Power Developer Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.5,0,5.0,Energy,IND-RA,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-29 — prime Q1 2027 renewal target,Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Royal Orchid Hotels Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.48,0,5.0,Hotels & Tourism,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Kedareshwar Khandsari Udyog Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.35,0,3.0,Other,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-14 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Kothari Metsol Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.32,0,5.0,Other,Infomerics,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Silpa Projects & Infrastructure (India) Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.22,0,3.0,Construction,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-29 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Delta Paper Mills Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),38.0,0,5.0,Paper/Packaging,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Iserve Solutions & Services Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.0,0,5.0,Other,ACUITE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
K A I International Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.0,0,3.0,Other,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
K N K Projects Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.0,0,4.0,Construction,CRISIL,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
M J & Sons Distilliery & Breweries Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.0,0,5.0,Other,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Sharad Constructions Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.0,0,4.0,Construction,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Shreegopal Auto Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),38.0,0,5.0,Manufacturing,CRISIL,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
B R F M India Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),37.88,0,5.0,Other,ACUITE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Hayagreevas Fabrics Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),37.5,0,5.0,Textiles,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-10 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Farm India Impex Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),37.0,0,3.0,Agro & Food,ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Kaveri Garage Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),37.0,0,5.0,Other,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
N P Infraprojects India Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),37.0,0,5.0,Construction,IND-RA,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-16 — prime Q1 2027 renewal target,Your Fund-Based at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
S L M I Infraprojects Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),37.0,0,4.0,Construction,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Satya Parkash & Bros Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),37.0,0,4.0,Other,CRISIL+BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Sun N Wind Infra Energy Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),37.0,0,5.0,Construction,Infomerics,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-19 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
United Electricals & Engg. Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),37.0,0,3.0,Energy,ICRA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Shakti Sugar Mill Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),36.72,0,5.0,Agro & Food,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Austin Plywood Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),36.5,0,5.0,Other,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Victory Spinning Mills Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),36.43,0,5.0,Textiles,ACUITE,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (88 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Peaks Auto Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),36.11,0,5.0,Automobiles,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Finecrete Eco Blocks Pvt. Ltd. [Merged],TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),36.0,0,5.0,Other,CRISIL,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
P P Kharpatil Constructions Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),36.0,0,4.0,Construction,CRISIL,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-08 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Radhe Sham Ravi Prakash Timbers Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),36.0,0,3.0,Other,CRISIL,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sophisticated Industrial Materials Analytic Labs Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),36.0,0,4.0,Manufacturing,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Gee Emm Spinfab Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.84,0,5.0,Other,CRISIL+CARE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Savera Auto Comps Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),35.8,0,5.0,Automobiles,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Datacipher Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.75,0,3.0,IT/Technology,ICRA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Padmaja Packaging Inds. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.75,0,5.0,Paper/Packaging,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Backbone Construction Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.7,0,4.0,Construction,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Yedeshwari Agro Products Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.7,0,5.0,Agro & Food,ICRA,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Titanium Merchant Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.67,0,5.0,Other,BRICKWORK,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Sandwoods Infratech Projects Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.4,0,5.0,Construction,BRICKWORK,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
M A F Clothing Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),35.34,0,5.0,Textiles,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Tinna Trade Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),35.2,0,5.0,Steel & Metals,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Anoj Kumar Agarwala,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),35.0,0,2.5,Other,Infomerics,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-24 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
B P R Infrastructure Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),35.0,0,4.0,Construction,BRICKWORK,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-17 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Bhagyalaxmi Steeltech Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.0,0,5.0,Steel & Metals,CARE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Exclusive Leasing & Finance Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),35.0,0,5.0,BFSI,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Immense Industries Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.0,0,3.0,Other,CRISIL,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Mathiyan Construction Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),35.0,0,3.0,Construction,ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Mona Townships Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),35.0,0,5.0,Construction,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Prime Gold Intl. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.0,0,5.0,Jewellery,ACUITE,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-17 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Seagull Maritime Agencies Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.0,0,3.0,Other,Infomerics,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-01-28 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Shri Nivas (Gujarat) Laboratories Pvt. .Ltd,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),35.0,0,5.0,Healthcare,ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Steamline Industries Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.0,0,3.0,Other,BRICKWORK,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (88 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Tarapur Environment Protection Society,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),35.0,0,5.0,Steel & Metals,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Satya Trucking Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),34.95,0,5.0,Logistics,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
