Company Name,All Raters,Rater Count,Latest Rater,All Instruments,Latest Instrument,Latest Rating,Latest Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
U D Solution Pvt. Ltd.,CRISIL | IND-RA,2,CRISIL,Letter Of credit | Non-government debt,Letter Of credit,A 4,Reaffirmed,2026-03-30,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Uni-Tech Automation Pvt. Ltd.,CRISIL | ICRA,2,CRISIL,Bank Guarantee | Letter Of credit | Non-government debt | Term loans,Bank Guarantee,A 4+,Reaffirmed,2025-12-22,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Versabyte Data Systems Pvt. Ltd.,CARE | CRISIL,2,CARE,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,A 4,Downgraded,2026-03-04,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Versatile Card Technology Pvt. Ltd.,BRICKWORK | CARE,2,CARE,Letter Of credit | Non-government debt | Term loans,Non-government debt,BB+/A4+,Reaffirmed,2026-03-26,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
A S R Met Tech Pvt. Ltd.,ACUITE,1,ACUITE,Long term Loans,Long term Loans,BB-,Downgraded,2026-03-02,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Ace Brain Systems & Software Pvt. Ltd.,CARE,1,CARE,Bank Guarantee | Letter Of credit | Non-government debt,Bank Guarantee,BB,Upgraded,2026-03-17,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Amit Pomeg-Tech Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit,Letter Of credit,A 4,Reaffirmed,2026-03-11,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Beckhaul Digital Technologies Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4+,Downgraded,2026-01-21,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Bharath Hi-Tech Builders Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,B,Withdrawn,2025-12-19,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
C-Tech Engineers Pvt. Ltd.,CARE,1,CARE,Bank Guarantee | Non-government debt,Bank Guarantee,D,Reaffirmed,2026-01-23,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Deva Drill Tech (India) Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans,Bank Guarantee,D,Downgraded,2026-01-15,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Digital Ventures Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,D,Reaffirmed,2025-12-24,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Hi-Tech Pharmaceuticals Pvt. Ltd.,ACUITE,1,ACUITE,Long term Loans | Term loans,Long term Loans,B+,Downgraded,2026-04-24,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
High Tech Fablon Pvt. Ltd.,ICRA,1,ICRA,Term loans,Term loans,D,Reaffirmed,2026-01-02,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Inventive Software Solutions Pvt. Ltd.,CARE,1,CARE,Non-government debt,Non-government debt,BB+/A4+,Withdrawn,2026-03-10,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Kisaan Die Tech Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2026-02-26,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
M R Pro Tech Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2026-02-20,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
M-Tech Innovations Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Short-term loan | Term loans,Bank Guarantee,A 4+,Reaffirmed,2026-01-22,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Miracle Software Systems (I) Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B,Downgraded,2026-01-30,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Navicom Technology Intl. Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2026-02-26,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Northway Infra-Tech Pvt. Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,B-,Downgraded,2026-04-02,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Pacific Cyber Technology Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2026-02-26,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Score Information Technologies Ltd. (2000),IND-RA,1,IND-RA,Non-fund based working capital limit,Non-fund based working capital limit,A 4+,Withdrawn,2026-03-10,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Shree Info System Solutions Pvt. Ltd.,ACUITE,1,ACUITE,Bank Guarantee | Letter Of credit,Bank Guarantee,A 4,Reaffirmed,2026-03-31,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Slidewell Meilleur-Tech Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument,B,Downgraded,2026-04-09,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Srivatsa Bio-Tech India Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,B+,Reaffirmed,2026-01-30,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Tech Mahindra Cerium Pvt. Ltd. [Merged],ACUITE,1,ACUITE,Long term Loans | Term loans,Long term Loans,B,Downgraded,2026-01-20,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Telexcell Information Systems Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit,Bank Guarantee,D,Reaffirmed,2026-03-27,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Unicon Technology Intl. Pvt. Ltd.,IND-RA,1,IND-RA,Non-government debt,Non-government debt,B-/A4,Downgraded,2026-01-16,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Vista Information Systems Pvt. Ltd.,CARE,1,CARE,Non-government debt,Non-government debt,BBB/A3,Downgraded,2026-04-06,LOW,3,YES,IT/Software,D365,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
IRP Infra Tech Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),,2025-12-29,LOW,3,YES,IT/Software,Infomerics,INC — issuer not cooperating with current rater,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Avalon Technology & Services Pvt. Ltd.,CRISIL | IND-RA,2,CRISIL,Bank Guarantee | Long term Loans | Non-fund based working capital limit,Long term Loans,A,Initial Rating,2026-04-17,LOW,2,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Data Patterns (India) Ltd.,CRISIL | ICRA,2,ICRA,Bank Guarantee,Bank Guarantee,A 1,Reaffirmed,2025-12-24,LOW,2,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Groww Creditserv Technology Pvt. Ltd.,CARE | ICRA,2,CARE,Non-government debt,Non-government debt,A+/A1+,Initial Rating,2026-04-01,LOW,2,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Hi-Tech Radiators Pvt. Ltd.,CARE | CRISIL,2,CARE,Letter Of credit | Non-government debt | Term loans,Letter Of credit,A 2,Upgraded,2026-03-26,LOW,2,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Ilabs Hyderabad Technology Centre Pvt. Ltd.,CARE | IND-RA,2,IND-RA,Term loans,Term loans,A-,Reaffirmed,2026-04-02,LOW,2,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
India Land Tech Park Pvt. Ltd.,CARE | ICRA,2,ICRA,Fund based financial facility/instrument | Term loans,Term loans,A-,Initial Rating,2026-01-30,LOW,2,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Kaynes Technology India Ltd.,CARE | IND-RA | Infomerics,3,IND-RA,Bank Guarantee | Non-government debt | Term loans,Non-government debt,A-/A1,Initial Rating,2026-01-23,LOW,2,NO,IT/Software,Both,Multi-agency (3 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Kellton Tech Solutions Ltd.,ICRA | IND-RA,2,IND-RA,Fund based financial facility/instrument | Long term Loans | Non-fund based working capital limit | Non-fund-based financial facility/instrument | Non-government debt,Non-government debt,A-/A2,Withdrawn,2026-04-28,LOW,2,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Paisalo Digital Ltd.,BRICKWORK | Infomerics,2,BRICKWORK,Fund based financial facility/instrument,Fund based financial facility/instrument,AA,Initial Rating,2026-04-20,LOW,2,NO,IT/Software,Both,Multi-agency (2 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
S T T Global Data Centres India Pvt. Ltd.,CARE | ICRA,2,CARE,Bank Guarantee | Non-government debt | Term loans,Non-government debt,AA+/A1+,Reaffirmed,2026-02-17,LOW,2,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Satin Creditcare Network Ltd.,ICRA | Infomerics,2,ICRA,Non-government debt,Non-government debt,A/A1,Reaffirmed,2026-03-10,LOW,2,NO,IT/Software,Both,Multi-agency (2 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Sify Digital Services Ltd.,CARE | ICRA,2,ICRA,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt,Fund based financial facility/instrument,A,Reaffirmed,2026-02-05,LOW,2,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant,Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
A B P Network Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,A,Reaffirmed,2026-04-08,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Accord Software & Systems Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 2+,Reaffirmed,2026-03-31,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Anlon Technology Solutions Ltd.,ACUITE,1,ACUITE,Bank Guarantee | Letter Of credit,Bank Guarantee,A 3,Initial Rating,2026-03-27,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Ascendion Digital Solutions Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit | Short-term loan,Letter Of credit,A 2+,Reaffirmed,2026-03-25,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Asianet Digital Network Pvt. Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit | Term loans,Term loans,A+,Reaffirmed,2026-04-29,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Azure Green Tech Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,AA-,Initial Rating,2026-03-11,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
B G Shirke Construction Technology Pvt. Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit | Term loans,Term loans,AA-,Upgraded,2026-02-20,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Bang Data Forms Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument,Fund based financial facility/instrument,BBB+,Reaffirmed,2026-01-20,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Binayak Hi-Tech Engg. Pvt. Ltd.,ACUITE,1,ACUITE,Long term Loans | Term loans,Long term Loans,BBB,Reaffirmed,2025-12-26,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Brilyant It Solutions Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,A 3,Initial Rating,2026-02-16,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Caregroup Sight Solution Pvt. Ltd.,CARE,1,CARE,Non-government debt | Term loans,Non-government debt,A/A1,Upgraded,2026-02-09,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Cyber Pearl Information Technology Park Pvt. Ltd.,ACUITE,1,ACUITE,Long term Loans | Term loans,Long term Loans,BBB,Initial Rating,2026-04-07,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Digital Edge Dc (India) Pvt. Ltd.,ICRA,1,ICRA,Bank Guarantee | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee,AA-,Upgraded,2026-03-26,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Entertainment Network (India) Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans | Short-term loan,Bank Guarantee,AA+,Rating Watch,2026-03-20,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
General Security & Information Services Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,BBB-,Reaffirmed,2026-04-02,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Hippostores Technology Pvt. Ltd.,CARE,1,CARE,Non-government debt | Term loans,Non-government debt,BBB/A3+,Reaffirmed,2026-04-06,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
J B M Ogihara Die Tech Pvt. Ltd.,ICRA,1,ICRA,Long term Loans | Non-government debt | Short-term loan | Term loans,Long term Loans,BBB-,Initial Rating,2026-01-30,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Jaypore E-Commerce Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,A,Rating Watch,2026-02-16,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Jk Maini Precision Technology Ltd.,CARE,1,CARE,Bank Guarantee | Non-government debt | Term loans,Non-government debt,A+/A1+,Initial Rating,2026-01-05,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
K K Kompounding Tech Giant Ltd.,CARE,1,CARE,Bank Guarantee | Letter Of credit,Bank Guarantee,A 3+,Reaffirmed,2025-12-23,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
K Raheja It Park (Hyderabad) Ltd.,CARE,1,CARE,Term loans,Term loans,AAA,Withdrawn,2026-01-07,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Lulu Cyber Park Pvt. Ltd.,ICRA,1,ICRA,Term loans,Term loans,A+,Upgraded,2026-03-05,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Lulu Tech Park Pvt. Ltd.,ICRA,1,ICRA,Term loans,Term loans,A+,Upgraded,2026-03-05,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Maharashtra Border Check Post Network Ltd.,CARE,1,CARE,Bank Guarantee | Term loans,Bank Guarantee,A,Rating Watch,2026-03-23,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Micro Tech C N C Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans | Term loans,Long term Loans,BB+,Reaffirmed,2026-02-28,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Noble Tech Inds. Pvt. Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,BBB+,Withdrawn,2026-03-10,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Ntt Global Data Centers Blr4 Pvt. Ltd.,ICRA,1,ICRA,Term loans,Term loans,A+,Reaffirmed,2026-03-12,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Princeton Digital Group (India) Management Pvt. Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,AA-,Reaffirmed,2026-02-10,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Qlar Technology India Pvt. Ltd.,CARE,1,CARE,Non-government debt,Non-government debt,BBB+/A2,Downgraded,2026-02-05,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Raj Television Network Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,D,Downgraded,2026-01-23,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Reliance Corporate It Park Ltd.,CARE,1,CARE,Non-government debt,Non-government debt,AAA/A1+,Reaffirmed,2026-04-01,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
S M Exhaust Technology Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,BBB,Reaffirmed,2025-12-19,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Sattva Hi-Tech & Conware Pvt. Ltd.,ACUITE,1,ACUITE,Bank Guarantee | Long term Loans | Short-term loan | Term loans,Bank Guarantee,A 2+,Reaffirmed,2026-04-13,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Sheeltron Digital Systems Pvt. Ltd.,CARE,1,CARE,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument,Bank Guarantee,BBB,Initial Rating,2026-03-05,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Shreetech Data Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit,Bank Guarantee,A 2,Reaffirmed,2026-02-18,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Softzone Tech Park Ltd.,CRISIL,1,CRISIL,Long term Loans | Term loans,Long term Loans,AAA,Reaffirmed,2026-03-11,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Sonata Information Technology Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit,Non-fund based working capital limit,A 1+,Reaffirmed,2025-12-15,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Star Powerz Digital Technologies Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans | Short-term loan | Term loans,Long term Loans,BBB,Initial Rating,2026-01-30,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Sterlite Tech Cables Solutions Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit | Term loans,Term loans,AA-,Reaffirmed,2025-12-26,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
T V Today Network Ltd.,CRISIL,1,CRISIL,Letter Of credit,Letter Of credit,A 1+,Reaffirmed,2026-04-10,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Teamlease Digital Pvt. Ltd.,ICRA,1,ICRA,Fund based financial facility/instrument,Fund based financial facility/instrument,A,Reaffirmed,2026-01-30,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Times Internet Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,AA,Rating Watch,2026-03-20,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
U S T Global Information Technology Parks Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,A,Withdrawn,2026-02-25,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
U S T Global Technology Services (India) Pvt. Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit | Term loans,Term loans,A,Initial Rating,2026-02-27,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
U S Technology Intl. Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,A,Withdrawn,2026-02-25,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Uppal-Chadha Hi-Tech Developers Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans | Term loans,Long term Loans,B,Withdrawn,2026-01-13,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
V A Tech Wabag Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit,Non-fund based working capital limit,A 1+,Reaffirmed,2026-02-03,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Venus Data Products Pvt. Ltd.,IND-RA,1,IND-RA,Non-government debt,Non-government debt,BBB+/A2+,Initial Rating,2026-03-16,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Vijaynagar Bio-Tech Pvt. Ltd.,CARE,1,CARE,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-12-16,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Visionindia Software Exports Ltd.,ICRA,1,ICRA,Bank Guarantee | Non-government debt | Term loans,Bank Guarantee,A 4+,Reaffirmed,2026-04-28,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Y A A P Digital Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Non-government debt,Non-fund-based financial facility/instrument,A 3,Upgraded,2026-02-27,LOW,1,NO,IT/Software,D365,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Analogics Tech India Limited,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR BB+ (Upgraded),,2026-02-04,LOW,1,NO,IT/Software,Infomerics,Active rated company — relationship building,IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
