Company Name,Latest Instrument,Latest Rater,Latest Rating,Rating Date,Urgency,Sector,INC Flag,All Raters,Rater Count,All Instruments,Latest Status,Data Source,Priority Score,Why Target,ACER Pitch Angle
M K Shah Exports Ltd.,Non-government debt,ICRA,A+/A1,2026-02-24,LOW,Trading/Exports,NO,ICRA,1,Non-government debt | Term loans,Upgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Magick Woods Exports Pvt. Ltd.,Letter Of credit,CARE,A 3+,2026-02-09,LOW,Trading/Exports,NO,CARE,1,Letter Of credit,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Polyspin Exports Ltd.,Bank Guarantee,CARE,A 4+,2026-04-06,LOW,Trading/Exports,NO,CARE,1,Bank Guarantee | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Richa Global Exports Pvt. Ltd.,Term loans,ICRA,A-,2026-02-26,LOW,Trading/Exports,NO,ICRA,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sahu Exports Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BBB+,2026-03-30,LOW,Trading/Exports,NO,CRISIL,1,Fund based financial facility/instrument,Rating Watch,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sakuma Exports Ltd.,Non-government debt,ICRA,BBB/A3+,2026-02-23,LOW,Trading/Exports,NO,ICRA,1,Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sarju Impex Ltd.,Term loans,ACUITE,A,2026-02-06,LOW,Trading/Exports,NO,ACUITE,1,Term loans,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Senghani & Senghani Exim Pvt. Ltd.,Letter Of credit,CRISIL,A 4+,2026-01-13,LOW,Trading/Exports,NO,CRISIL,1,Letter Of credit | Long term Loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Seraphine Dev Impex Pvt. Ltd.,Long term Loans,CRISIL,BB-,2026-02-03,LOW,Trading/Exports,NO,CRISIL,1,Long term Loans,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Shahi Exports Pvt. Ltd.,Non-government debt,IND-RA,AA/A1+,2025-12-29,LOW,Trading/Exports,NO,IND-RA,1,Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sino Import & Exports Pvt. Ltd.,Letter Of credit,CRISIL,A 4+,2026-04-30,LOW,Trading/Exports,NO,CRISIL,1,Letter Of credit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sprint Exports Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,A 3,2026-01-02,LOW,Trading/Exports,NO,CARE,1,Non-fund-based financial facility/instrument | Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sysmed Exim Pvt. Ltd.,Bank Guarantee,CRISIL,A 3,2026-04-14,LOW,Trading/Exports,NO,CRISIL,1,Bank Guarantee,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Tirupati Balaji Exim Ltd.,Letter Of credit,CARE,A 3,2026-02-20,LOW,Trading/Exports,NO,CARE,1,Letter Of credit | Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Uttara Impex Pvt. Ltd.,Term loans,CARE,A+,2026-01-13,LOW,Trading/Exports,NO,CARE,1,Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Varshini Exim Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-12-30,LOW,Trading/Exports,NO,CRISIL,1,Bank Guarantee | Fund based financial facility/instrument,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Viraj Impex Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2026-04-08,LOW,Trading/Exports,NO,ICRA,1,Non-fund-based financial facility/instrument,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
