Company Name,All Instruments,Latest Instrument,Current Rater(s),Latest Rater,Rater Count,Rating,Rating Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Geographic Cluster,Why Target,ACER Pitch Angle
Parani Spinning Mills Pvt. Ltd.,Letter Of credit | Long term Loans | Term loans,Letter Of credit,ACUITE,ACUITE,1,D,Reaffirmed,2025-07-21,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Parth Thread Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,B-,Reaffirmed,2025-08-14,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Pavathal Spinning Mills Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,CARE,CARE,1,A 4,Reaffirmed,2025-08-29,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Pioneer Spinning & Wvg. Mills Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,CARE,CARE,1,A 4,Reaffirmed,2025-07-14,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Premier Knits Apparel (India) Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,BB-,Withdrawn,2025-07-22,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Ramsons Garment Finishing Equipments Pvt. Ltd.,Bank Guarantee | Letter Of credit,Bank Guarantee,BRICKWORK,BRICKWORK,1,A 4,Reaffirmed,2025-08-06,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Rana Denim Pvt. Ltd.,Bank Guarantee | Long term Loans,Bank Guarantee,CRISIL,CRISIL,1,A 4,Reaffirmed,2025-08-18,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Ranger Cotton Mills India Pvt. Ltd.,Non-government debt,Non-government debt,IND-RA,IND-RA,1,B-/A4,Reaffirmed,2025-08-21,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Rawalwasia Yarn Dyeing Pvt. Ltd.,Long term Loans | Term loans,Long term Loans,ACUITE,ACUITE,1,B+,Withdrawn,2025-11-21,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Rohini Textile Industry Pvt. Ltd.,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Fund based financial facility/instrument,BRICKWORK,BRICKWORK,1,D,Reaffirmed,2025-06-20,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
S S S Fibre Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,B,Downgraded,2025-07-28,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sanganeriya Spinning Mills Ltd.,Letter Of credit,Letter Of credit,CARE,CARE,1,A 4,Reaffirmed,2025-11-26,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Santha Spinning Mills Pvt. Ltd.,Letter Of credit | Long term Loans | Term loans,Letter Of credit,CRISIL,CRISIL,1,A 4,Reaffirmed,2025-09-17,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shambhu Textile Mills Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,CARE,CARE,1,A 4,Reaffirmed,2025-11-26,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shetrunjay Dyeing & Weaving Mills Ltd.,Long term Loans | Term loans,Long term Loans,ACUITE,ACUITE,1,BB-,Downgraded,2025-09-29,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shiven Yarn Pvt. Ltd.,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 4,Reaffirmed,2025-06-24,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shree Geeta Textile Mills Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,D,Reaffirmed,2025-09-10,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shree Santosh Cotton Spin Pvt. Ltd.,Term loans,Term loans,ICRA,ICRA,1,D,Reaffirmed,2025-12-12,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shri Krishna Spinning Mills (India) Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,B+,Reaffirmed,2025-11-12,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shri Ramdev Cot Yarn Pvt. Ltd.,Fund based financial facility/instrument,Fund based financial facility/instrument,CARE,CARE,1,B-,Reaffirmed,2025-08-26,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shri Vishnuperumaal Spin Yarn Pvt. Ltd.,Non-government debt,Non-government debt,IND-RA,IND-RA,1,B-/A4,Reaffirmed,2025-08-21,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shumathy Spinning Mills Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,B,Reaffirmed,2025-09-18,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Silk Touch Vitrified Pvt. Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 4,Reaffirmed,2025-11-13,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sri Lakshmi Srinivasa Jute Mills Pvt. Ltd.,Term loans,Term loans,BRICKWORK,BRICKWORK,1,D,Reaffirmed,2025-09-18,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sri Sahithi Spinning Mills Pvt. Ltd.,Long term Loans,Long term Loans,CRISIL,CRISIL,1,B+,Reaffirmed,2025-10-17,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sri Textile Erode Pvt. Ltd.,Letter Of credit | Long term Loans | Term loans,Letter Of credit,ACUITE,ACUITE,1,D,Reaffirmed,2025-07-21,MEDIUM,4,YES,Textiles,Tirupur/Tamil Nadu cluster,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sri V N S Spinning Mills India Pvt. Ltd.,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,ICRA,ICRA,1,A 4,Reaffirmed,2025-08-13,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sri Vijaya Venkateswara Cotton Mills Pvt. Ltd.,Non-government debt,Non-government debt,IND-RA,IND-RA,1,B-/A4,Reaffirmed,2025-09-11,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Suryauday Spinning Mills Pvt. Ltd.,Bank Guarantee | Long term Loans,Bank Guarantee,CRISIL,CRISIL,1,A 4,Withdrawn,2025-07-22,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Suryavanshi Spinning Mills Ltd.,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,CRISIL,CRISIL,1,D,Reaffirmed,2025-11-21,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
T R K Textile India Pvt. Ltd.,Letter Of credit | Long term Loans | Term loans,Letter Of credit,ACUITE,ACUITE,1,A 4+,Reaffirmed,2025-08-28,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Tayal Cotton Pvt. Ltd.,Letter Of credit,Letter Of credit,CRISIL,CRISIL,1,A 4,Reaffirmed,2025-07-31,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Team Colence Technical Textile Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,BB,Reaffirmed,2025-11-11,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Thangavelu Spinning Mills Ltd.,Term loans,Term loans,BRICKWORK,BRICKWORK,1,C-,Reaffirmed,2025-11-13,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Tirupur Pandit Hosiery Millss Pvt. Ltd.,Long term Loans | Term loans,Long term Loans,ACUITE,ACUITE,1,B-,Downgraded,2025-12-05,MEDIUM,4,YES,Textiles,Tirupur/Tamil Nadu cluster,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Trimurty Spinning Mills Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,CARE,CARE,1,A 4,Reaffirmed,2025-10-17,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Vijay Velavan Spinning Mills Pvt. Ltd.,Non-government debt,Non-government debt,IND-RA,IND-RA,1,B-/A4,Downgraded,2025-08-21,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Vishnu Cotton Mills Ltd.,Letter Of credit | Long term Loans,Letter Of credit,CRISIL,CRISIL,1,A 4,Reaffirmed,2025-07-29,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Weaverly Jute Mills Pvt. Ltd.,Bank Guarantee,Bank Guarantee,CRISIL,CRISIL,1,A 4,Reaffirmed,2025-11-27,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Yogiraj Spinning Ltd.,Term loans,Term loans,IND-RA,IND-RA,1,B+,Downgraded,2025-07-18,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Ayyappa Cotton Mills Private Limited,Fund Based Long Term Bank Facilities | Fund Based Long Term Bank Facilities - Proposed,Fund Based Long Term Bank Facilities,Infomerics,Infomerics,1,IVR B+ (INC)(Downgraded),,2025-07-03,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
M/S Idupulapadu Cotton Mills Private Limited,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR B (INC)(Downgraded),,2025-10-16,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
PCK Cotton Private Limited,Long Term Bank Facilities | Long/Short Term Bank Facilities | Proposed Short Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR B (INC)(Downgraded),,2025-08-01,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
PVR Spinning and Weaving Limited,Long Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR B+ (INC)(Downgraded),,2025-07-11,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Prathu Ginning Mill Private Limited (Erstwhile Nandi Cotton Ginning Mill Private Limited),Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB- (INC)(Downgraded),,2025-07-08,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shivam Cotton Industries,Long Term Instruments/Facilities,Long Term Instruments/Facilities,Infomerics,Infomerics,1,IVR B (INC)(Downgraded),,2025-07-04,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Suriya Spinning Mills,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB (INC)(Downgraded),,2025-07-11,MEDIUM,4,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Greaves Cotton Ltd.,Non-fund based working capital limit,Non-fund based working capital limit,IND-RA,IND-RA,1,A 1+,Reaffirmed,2025-06-06,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Jaya Velu Spinning Mills Pvt. Ltd.,Letter Of credit | Term loans,Letter Of credit,CARE,CARE,1,A 4+,Initial Rating,2025-05-29,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Mother Land Textile India Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,BBB,Reaffirmed,2025-06-03,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Mychoicee Knit & Apparels Pvt. Ltd.,Bank Guarantee,Bank Guarantee,BRICKWORK,BRICKWORK,1,A 4,Withdrawn,2025-05-16,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Subabhalaji Spinning Mills India Pvt. Ltd.,Non-government debt | Term loans,Non-government debt,ICRA,ICRA,1,BB-/A4,Upgraded,2025-05-30,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Vaibhavlaxmi Spinning Mills Ltd.,Bank Guarantee | Long term Loans,Bank Guarantee,CRISIL,CRISIL,1,A 2,Reaffirmed,2025-06-03,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Avi Ansh Textile Limited,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB- (Upgraded),,2025-01-29,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
J G Spinning Mills Private Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB+ (Reaffirmed and Withdrawn),,2024-08-09,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Jindal Textile Industries Limited,Long Term Bank Facility | Short Term Bank Facility,Long Term Bank Facility,Infomerics,Infomerics,1,IVR BB+ (Assigned),,2025-03-04,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Keshav Cotton Industries,Long Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR B (Assigned),,2025-02-03,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Nachiar Spinning Mills Private Limited,Long Term Facilities | Short Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR BB- (Assigned),,2025-02-06,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Srikunj Weaving Private Limited,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB+ (Reaffirmed),,2025-03-26,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
YSR Spinning and Weaving Mills Private Limited,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB (Withdrawn),,2021-03-24,HIGH,3,NO,Textiles,Other,"Rating overdue (>12 months) | Textiles sector — 63.7% INC rate, highest of all sectors","Rating overdue — renewal urgency NOW | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Arti Silk Mills Pvt. Ltd.,Non-government debt | Term loans,Non-government debt,CARE,CARE,1,B/A4,Downgraded,2026-01-12,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
B S T Textile Mills Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,CARE,CARE,1,D,Downgraded,2026-04-02,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Balaji Fiber Reinforce Pvt. Ltd.,Non-government debt,Non-government debt,IND-RA,IND-RA,1,D,Reaffirmed,2026-04-02,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Banarsi Dass Cotton Mills Pvt. Ltd.,Term loans,Term loans,ACUITE,ACUITE,1,B-,Reaffirmed,2026-02-24,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Birli Spinning Mill Pvt. Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,ACUITE,ACUITE,1,A 4,Reaffirmed,2026-04-21,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Chendhoor Murughan Yarn Tex India Pvt. Ltd.,Long term Loans | Term loans,Long term Loans,CRISIL,CRISIL,1,B,Downgraded,2026-01-12,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Creative Yarn Pvt. Ltd.,Long term Loans | Term loans,Long term Loans,CRISIL,CRISIL,1,B-,Reaffirmed,2026-01-21,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Diamond Textile Mills Pvt. Ltd.,Non-government debt,Non-government debt,IND-RA,IND-RA,1,B/A4,Downgraded,2026-02-27,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Duratex Silk Mills Pvt. Ltd.,Non-government debt | Term loans,Non-government debt,ICRA,ICRA,1,B/A4,Reaffirmed,2026-04-22,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Eco Jute Pvt. Ltd.,Long term Loans,Long term Loans,CRISIL,CRISIL,1,B,Downgraded,2026-02-26,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
