Company Name,All Raters,Rater Count,Latest Rater,All Instruments,Latest Instrument,Latest Rating,Latest Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
R S Fuel Pvt. Ltd.,CARE,1,CARE,Non-government debt,Non-government debt,BB-/A4,Downgraded,2025-05-15,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Race Eco Chain Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2025-05-30,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Radison Labs Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,C,Reaffirmed,2025-05-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Radium Creation Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B,Reaffirmed,2025-06-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Raghuleela Builders Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,D,Reaffirmed,2025-05-07,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Raheja Developers Ltd.,CARE,1,CARE,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,D,Reaffirmed,2025-05-21,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rajeev Tradecomm Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument,Fund based financial facility/instrument,B,Reaffirmed,2025-05-30,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rajesh Projects (India) Pvt. Ltd.,CARE,1,CARE,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument,D,Reaffirmed,2025-05-09,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rajgaria Timber Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit,Letter Of credit,D,Reaffirmed,2025-06-12,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rajkripal Lumbers Ltd.,ACUITE,1,ACUITE,Letter Of credit | Short-term loan,Letter Of credit,A 4,Reaffirmed,2025-05-29,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rajyalakshmi Coated Wires Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit,Letter Of credit,A 4,Reaffirmed,2025-06-10,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rake Power Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,D,Reaffirmed,2025-05-27,HIGH,5,YES,Infrastructure,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ram Fashion Exports Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,D,Downgraded,2025-05-14,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rambaran Singh Apex Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4+,Downgraded,2025-06-06,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ramoji Granite Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-06-09,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rapid Metrorail Gurgaon Ltd.,ICRA,1,ICRA,Term loans,Term loans,D,Reaffirmed,2025-05-14,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rapid Metrorail Gurgaon South Ltd.,ICRA,1,ICRA,Term loans,Term loans,D,Reaffirmed,2025-05-14,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Reach Logistics Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B+,Reaffirmed,2025-06-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Resonance Paper Mill Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Fund based financial facility/instrument | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-06-13,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Resonance Specialties Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,BBB-,Upgraded,2025-05-28,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Revankar Motors Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,C,Reaffirmed,2025-06-10,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rine Engineering Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-06-13,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Risely Feeds Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-05-08,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rishabh Constructions Pvt. Ltd.,CARE,1,CARE,Non-government debt,Non-government debt,D,Reaffirmed,2025-05-21,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rishabh Gold Jewels (India) Pvt. Ltd.,ICRA,1,ICRA,Non-government debt,Non-government debt,B+/A4,Reaffirmed,2025-05-09,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Riverbank Developers Pvt. Ltd.,CARE,1,CARE,Bank Guarantee,Bank Guarantee,D,Reaffirmed,2025-05-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Robbins Tunneling & Trenchless Technology (India) Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-06-02,HIGH,5,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rodium Realty Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,B,Withdrawn,2025-06-13,HIGH,5,YES,Construction,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rohtak-Hissar Tollway Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,D,Reaffirmed,2025-05-16,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rohtak-Panipat Tollway Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,D,Reaffirmed,2025-05-16,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rollwell Forge Pvt. Ltd.,ACUITE,1,ACUITE,Long term Loans | Term loans,Long term Loans,B-,Reaffirmed,2025-05-23,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rorito International Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,A 4,Reaffirmed,2025-05-16,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Royal Embroidery Threads Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-06-04,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rubber King Tyre Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Long term Loans,Bank Guarantee,A 4+,Downgraded,2025-05-06,HIGH,5,YES,Chemicals/Pharma,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Rupal Plastics Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2025-05-29,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
S B S Transpole Logistics Pvt. Ltd.,CARE,1,CARE,Bank Guarantee,Bank Guarantee,D,Reaffirmed,2025-06-12,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
S D Auto Engg. Works Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,B,Reaffirmed,2025-06-13,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
S K P Project Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-05-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
S M P Exim Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B,Reaffirmed,2025-05-08,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
S M P L Life Sciences Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-05-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
S M Sun Power Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2025-06-13,HIGH,5,YES,Infrastructure,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
S N N Builders Pvt. Ltd.,ICRA,1,ICRA,Term loans,Term loans,B+,Reaffirmed,2025-05-28,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
S P Jaiswal Estates Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,B,Reaffirmed,2025-05-26,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
S P P Polymer Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-06-10,HIGH,5,YES,Chemicals/Pharma,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
S V M Cars Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument | Long term Loans,Fund based financial facility/instrument,A 4+,Reaffirmed,2025-05-27,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sadbhav Bangalore Highway Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,D,Reaffirmed,2025-05-16,HIGH,5,YES,Construction,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Safex Fire Services Ltd.,CRISIL,1,CRISIL,Long term Loans | Short-term loan,Short-term loan,A 4+,Downgraded,2025-05-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sai Balaji Sponge Iron India Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit | Term loans,Letter Of credit,D,Reaffirmed,2025-05-30,HIGH,5,YES,Steel/Metals,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sakthi Auto Ancillary Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,C,Withdrawn,2025-06-13,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sami Spices & Herbs Pvt. Ltd.,CRISIL,1,CRISIL,Short-term loan,Short-term loan,A 4,Downgraded,2025-06-10,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Samrat Namkeen Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,C,Reaffirmed,2025-05-26,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Samriddhi Automations Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit | Term loans,Letter Of credit,A 4+,Withdrawn,2025-05-23,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sandcity Autotec Pvt. Ltd.,CARE,1,CARE,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument,B-,Reaffirmed,2025-05-16,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sandeep Motors Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument,C,Downgraded,2025-05-23,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sandhya Organic Chemicals Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit,Bank Guarantee,A 4,Reaffirmed,2025-06-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sangal Papers Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-06-10,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sankhla Vinyl Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit,Bank Guarantee,A 4,Reaffirmed,2025-05-19,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Saptagir Laboratories Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,C,Reaffirmed,2025-05-19,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Saraogi Super Sales Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B,Downgraded,2025-05-29,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Saraswati Component Motors Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,C,Reaffirmed,2025-05-12,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sargam Metals Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,D,Reaffirmed,2025-05-09,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sarla Medical Centre Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,D,Reaffirmed,2025-05-27,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sarup Industries Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit | Term loans,Letter Of credit,A 4,Reaffirmed,2025-06-05,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Satchidananda Agro Tech Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-06-13,HIGH,5,YES,Agro/Food,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sathyam Roller Flour Mills Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-06-11,HIGH,5,YES,Agro/Food,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Satyam Pharma-Chem Pvt. Ltd.,ACUITE,1,ACUITE,Bank Guarantee | Letter Of credit | Short-term loan | Term loans,Bank Guarantee,A 4+,Withdrawn,2025-05-26,HIGH,5,YES,Healthcare,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shah Paperplast Inds. Ltd.,ACUITE,1,ACUITE,Letter Of credit | Term loans,Letter Of credit,D,Reaffirmed,2025-05-23,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shakti Tex Coaters Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,C,Downgraded,2025-05-09,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shalaka Infra-Tech (India) Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,D,Reaffirmed,2025-06-09,HIGH,5,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shamli Steels Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,A 4,Reaffirmed,2025-05-09,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sharma Videos Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Fund based financial facility/instrument,Fund based financial facility/instrument,D,Reaffirmed,2025-05-21,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shivdhara Spinners & Spinners Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,B-,Reaffirmed,2025-06-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shobha Woollens Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit,Letter Of credit,A 4,Reaffirmed,2025-05-08,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shree Lingraj Feeds Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,C,Reaffirmed,2025-05-16,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shree Nageshwar Papers Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,C,Reaffirmed,2025-06-11,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shree Sidhbali Industries Ltd.,BRICKWORK,1,BRICKWORK,Non-government debt,Non-government debt,B/A4,Downgraded,2025-05-06,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shree Sita Refiners Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,B,Reaffirmed,2025-06-12,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shree Somnath Iron & Power Pvt. Ltd.,ICRA,1,ICRA,Term loans,Term loans,B+,Reaffirmed,2025-05-23,HIGH,5,YES,Steel/Metals,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shree Vasu Steels Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit | Term loans,Letter Of credit,A 4,Reaffirmed,2025-05-19,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shreelaxmikantam Sales Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument,C,Downgraded,2025-06-04,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shreyans Creation Global Pvt. Ltd.,CRISIL,1,CRISIL,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,A 4,Reaffirmed,2025-06-11,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shri Anand Inds. (Katni) Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument,D,Reaffirmed,2025-05-23,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shri Annalakshmi Spinning Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit,Letter Of credit,A 4,Reaffirmed,2025-05-21,HIGH,5,YES,Textiles,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shri Coimbatore Jewellers India Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-05-29,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shri Ganga Four Wheels Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,B,Reaffirmed,2025-05-29,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shri T P Textiles Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-05-20,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shrinathji Agro Food Inds. Pvt. Ltd.,CRISIL,1,CRISIL,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,A 4,Reaffirmed,2025-06-13,HIGH,5,YES,Agro/Food,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shubhalakshmi Polyesters Ltd.,CARE,1,CARE,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-06-11,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shubhlaxmi Casting Pvt. Ltd. [Merged],BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-05-21,HIGH,5,YES,Steel/Metals,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Siby Mining & Infrastructure Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-05-29,HIGH,5,YES,Construction,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Siddhartha Super Spg. Mills Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B,Reaffirmed,2025-05-08,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Siddhashram Rice Mills Cluster Pvt. Ltd.,ACUITE,1,ACUITE,Term loans,Term loans,D,Reaffirmed,2025-05-23,HIGH,5,YES,Agro/Food,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Siddheshwari Paper Udyog Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4,Downgraded,2025-06-12,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
