Company Name,All Raters,Rater Count,Latest Rater,All Instruments,Latest Instrument,Latest Rating,Latest Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
20 Microns Nano Minerals Ltd.,CRISIL | ICRA,2,ICRA,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,Term loans,A,Upgraded,2025-10-15,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
A 2 Z Infraservices Ltd.,CARE | CRISIL,2,CARE,Bank Guarantee,Bank Guarantee,A 4,Withdrawn,2025-12-01,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
A C M E Aklera Power Technology Pvt. Ltd.,CARE | ICRA,2,ICRA,Term loans,Term loans,AA-,Upgraded,2025-09-23,MEDIUM,3,NO,Infrastructure,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
A C M E Solar Rooftop Systems Pvt. Ltd.,CRISIL | IND-RA,2,CRISIL,Term loans,Term loans,A-,Initial Rating,2025-09-01,MEDIUM,3,NO,Infrastructure,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
A K Shivhare Infrastructure Pvt. Ltd.,CRISIL | Infomerics,2,CRISIL,Bank Guarantee,Bank Guarantee,A 2,Reaffirmed,2025-12-09,MEDIUM,3,NO,Construction,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
A Y E Finance Ltd.,ICRA | IND-RA,2,ICRA,Debentures / Bonds / notes / bills | Long term Loans,Long term Loans,A,Reaffirmed,2025-11-12,MEDIUM,3,NO,BFSI,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Aadhar Housing Finance Ltd.,CARE | ICRA | IND-RA,3,IND-RA,Long term Loans | Term loans,Term loans,AA,Reaffirmed,2025-09-02,MEDIUM,3,NO,BFSI,D365,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Already using 3+ agencies — ACER adds SME-focused option
Aarohi Solar Pvt. Ltd.,CARE | CRISIL | ICRA,3,CARE,Term loans,Term loans,BBB,Withdrawn,2025-09-17,MEDIUM,3,NO,Infrastructure,D365,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Already using 3+ agencies — ACER adds SME-focused option
Acme Jaisalmer Solar Power Pvt. Ltd.,CARE | CRISIL | ICRA,3,CARE,Term loans,Term loans,BBB,Withdrawn,2025-09-17,MEDIUM,3,NO,Infrastructure,D365,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Already using 3+ agencies — ACER adds SME-focused option
Adani Green Energy Ltd.,CARE | CRISIL | IND-RA,3,CRISIL,Fund based financial facility/instrument | Long term Loans | Non-fund-based financial facility/instrument | Non-government debt,Fund based financial facility/instrument,AA,Initial Rating,2025-09-15,MEDIUM,3,NO,Infrastructure,D365,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Already using 3+ agencies — ACER adds SME-focused option
Adani Total Gas Ltd.,CARE | CRISIL | ICRA,3,CRISIL,Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Long term Loans,AA+,Initial Rating,2025-08-21,MEDIUM,3,NO,Infrastructure,D365,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Already using 3+ agencies — ACER adds SME-focused option
Adhunik Corporation Ltd.,ACUITE | Infomerics,2,ACUITE,Bank Guarantee,Bank Guarantee,A 3+,Initial Rating,2025-07-01,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Aditya Auto Products & Engg. (India) Pvt. Ltd.,CRISIL | ICRA,2,ICRA,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Term loans,A-,Upgraded,2025-08-19,MEDIUM,3,NO,Manufacturing,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Aequs Engineered Plastics Pvt. Ltd.,CARE | Infomerics,2,CARE,Non-government debt | Term loans,Non-government debt,BB+/A4+,Reaffirmed,2025-07-07,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Aequs Ltd.,CARE | Infomerics,2,CARE,Term loans,Term loans,BBB-,Withdrawn,2025-07-07,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Aerospace Processing India Pvt. Ltd.,CARE | Infomerics,2,CARE,Term loans,Term loans,BBB-,Reaffirmed,2025-07-07,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Aerostructures Manufacturing India Pvt. Ltd.,CARE | Infomerics,2,CARE,Non-government debt | Term loans,Non-government debt,BBB/A3+,Reaffirmed,2025-07-07,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Afcons Infrastructure Ltd.,CRISIL | ICRA,2,ICRA,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Fund based financial facility/instrument,A+,Withdrawn,2025-09-24,MEDIUM,3,NO,Construction,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Agile Real Estate Pvt. Ltd.,CARE | CRISIL | ICRA,3,CARE,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument,B+,Withdrawn,2025-10-20,MEDIUM,3,NO,Construction,D365,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Already using 3+ agencies — ACER adds SME-focused option
Aglon Industries Pvt. Ltd.,CARE | CRISIL,2,CRISIL,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument | Non-government debt,Bank Guarantee,A 2,Upgraded,2025-08-01,MEDIUM,3,NO,Manufacturing,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Agrasen Sponge Pvt. Ltd.,ACUITE | CRISIL,2,ACUITE,Bank Guarantee | Long term Loans,Bank Guarantee,A 4+,Withdrawn,2025-09-23,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Airoil Flaregas Pvt. Ltd.,CRISIL | IND-RA,2,CRISIL,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Non-fund based working capital limit,Bank Guarantee,A 4+,Withdrawn,2025-10-30,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Al-Aziz Plastics Pvt. Ltd.,CARE | CRISIL,2,CARE,Letter Of credit | Long term Loans | Non-government debt | Term loans,Non-government debt,A/A1,Initial Rating,2025-07-09,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Alfanar Energy Pvt. Ltd.,CARE | ICRA,2,ICRA,Term loans,Term loans,BB+,Withdrawn,2025-07-29,MEDIUM,3,NO,Infrastructure,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Amara Raja Infra Pvt. Ltd.,CRISIL | ICRA,2,CRISIL,Letter Of credit | Non-government debt,Letter Of credit,A 2+,Withdrawn,2025-08-13,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Anamika Sugar Mills Pvt. Ltd.,CARE | Infomerics,2,CARE,Non-government debt | Term loans,Non-government debt,BBB+/A2,Reaffirmed,2025-12-05,MEDIUM,3,NO,Agro/Food,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Anant Raj Ltd.,CRISIL | Infomerics,2,CRISIL,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,A 3+,Reaffirmed,2025-09-23,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Ananya Finance For Inclusive Growth Pvt. Ltd.,ACUITE | Infomerics,2,ACUITE,Long term Loans | Term loans,Long term Loans,BB+,Downgraded,2025-11-11,MEDIUM,3,NO,BFSI,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Andhra Paper Ltd.,CARE | ICRA,2,CARE,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt,Non-government debt,AA/A1+,Withdrawn,2025-12-05,MEDIUM,3,NO,Manufacturing,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Angel One Ltd.,CRISIL | ICRA,2,CRISIL,Bank Guarantee | Long term Loans | Non-government debt | Short-term loan,Long term Loans,AA-,Withdrawn,2025-12-09,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Ankur Udyog Ltd.,CARE | Infomerics,2,CARE,Non-government debt | Term loans,Non-government debt,A-/A2+,Initial Rating,2025-08-13,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Apac Financial Services Pvt. Ltd.,ACUITE | ICRA,2,ACUITE,Fund based financial facility/instrument | Long term Loans | Term loans,Long term Loans,A+,Initial Rating,2025-09-10,MEDIUM,3,NO,BFSI,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Apl Corporation Pvt. Ltd. (2002),CARE | CRISIL,2,CRISIL,Bank Guarantee | Letter Of credit | Non-government debt | Term loans,Bank Guarantee,A 2,Upgraded,2025-08-01,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Apollo Pipes Ltd.,CRISIL | ICRA,2,CRISIL,Letter Of credit | Non-government debt,Letter Of credit,A 1,Reaffirmed,2025-11-03,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Apraava Energy Pvt. Ltd.,ICRA | IND-RA,2,ICRA,Non-government debt | Term loans,Non-government debt,AAA/A1+,Rating Watch,2025-10-20,MEDIUM,3,NO,Infrastructure,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Aptus Value Housing Finance India Ltd.,CARE | ICRA,2,ICRA,Bank Guarantee | Term loans,Term loans,AA,Upgraded,2025-08-13,MEDIUM,3,NO,BFSI,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Archidply Industries Ltd.,CRISIL | Infomerics,2,CRISIL,Term loans,Term loans,BB+,Withdrawn,2025-09-02,MEDIUM,3,NO,Manufacturing,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Arcvac Forgecast Pvt. Ltd.,CARE | CRISIL,2,CRISIL,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 3+,Reaffirmed,2025-08-25,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Arka Fincap Ltd.,CRISIL | Infomerics,2,CRISIL,Debentures / Bonds / notes / bills | Long term Loans | Term loans,Debentures / Bonds / notes / bills,PP-MLD AA,Reaffirmed,2025-10-06,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Armee Infotech Ltd.,CRISIL | Infomerics,2,CRISIL,Bank Guarantee,Bank Guarantee,A 2,Initial Rating,2025-08-30,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Arthan Finance Pvt. Ltd.,ACUITE | ICRA,2,ACUITE,Fund based financial facility/instrument | Term loans,Term loans,BB+,Reaffirmed,2025-12-12,MEDIUM,3,NO,BFSI,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Arwade Infrastructure Ltd.,CARE | Infomerics,2,CARE,Bank Guarantee,Bank Guarantee,A 4,Withdrawn,2025-06-25,MEDIUM,3,NO,Construction,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Aseem Infrastructure Finance Ltd.,CARE | ICRA,2,CARE,Debentures / Bonds / notes / bills | Long term Loans | Non-government debt,Long term Loans,AA+,Reaffirmed,2025-11-17,MEDIUM,3,NO,BFSI,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Ashok Leyland Ltd.,CARE | ICRA,2,CARE,Non-government debt | Term loans,Non-government debt,AA+/A1+,Reaffirmed,2025-09-22,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Axis Finance Ltd.,CARE | CRISIL | IND-RA,3,CARE,Debentures / Bonds / notes / bills | Long term Loans | Non-government debt | Short-term loan,Debentures / Bonds / notes / bills,PP-MLD AAA,Reaffirmed,2025-12-05,MEDIUM,3,NO,BFSI,D365,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Already using 3+ agencies — ACER adds SME-focused option
Axis Wind Farms (Anantapur) Pvt. Ltd.,ICRA | IND-RA,2,IND-RA,Term loans,Term loans,A+,Upgraded,2025-10-01,MEDIUM,3,NO,BFSI,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Axis Wind Farms (Rayalaseema) Pvt. Ltd.,ICRA | IND-RA,2,IND-RA,Term loans,Term loans,A+,Upgraded,2025-10-01,MEDIUM,3,NO,BFSI,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Axxelent Pharma Science Pvt. Ltd.,CARE | IND-RA,2,IND-RA,Non-government debt | Term loans,Term loans,BB+,Withdrawn,2025-11-20,MEDIUM,3,NO,Healthcare,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
B S C P L Aurang Tollway Pvt. Ltd.,CARE | CRISIL,2,CARE,Long term Loans | Term loans,Term loans,BBB,Withdrawn,2025-09-23,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
B S C P L Infrastructure Ltd.,CARE | CRISIL,2,CARE,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Non-government debt,Non-government debt,BBB-/A3,Withdrawn,2025-10-07,MEDIUM,3,NO,Construction,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Bagur Logistics Park Pvt. Ltd.,CRISIL | IND-RA,2,IND-RA,Term loans,Term loans,BBB,Withdrawn,2025-12-08,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Bajaj Auto Ltd.,CRISIL | IND-RA,2,IND-RA,Bank Guarantee | Non-fund based working capital limit | Non-fund-based financial facility/instrument,Non-fund based working capital limit,A 1+,Reaffirmed,2025-08-06,MEDIUM,3,NO,Manufacturing,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Balaji Fund Growth Pvt. Ltd.,BRICKWORK | CARE,2,BRICKWORK,Term loans,Term loans,BB-,Initial Rating,2025-08-11,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Balkrishna Spintex Pvt. Ltd.,CARE | ICRA,2,ICRA,Bank Guarantee | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Bank Guarantee,A 4,Initial Rating,2025-12-01,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Beetel Teletech Ltd.,CARE | IND-RA,2,CARE,Non-fund based working capital limit | Non-government debt,Non-government debt,A 1+,Initial Rating,2025-09-25,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Beta Wind Farm Pvt. Ltd.,CRISIL | Infomerics,2,CRISIL,Term loans,Term loans,BBB-,Reaffirmed,2025-09-05,MEDIUM,3,NO,Agro/Food,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Bhagyalaxmi Dairy Farms Pvt. Ltd.,ICRA | IND-RA,2,ICRA,Term loans,Term loans,BB+,Withdrawn,2025-08-08,MEDIUM,3,NO,Agro/Food,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Bhairavnath Sugar Works Ltd.,ACUITE | Infomerics,2,ACUITE,Long term Loans | Term loans,Long term Loans,BB+,Upgraded,2025-10-03,MEDIUM,3,NO,Agro/Food,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Bharat Serums & Vaccines Ltd. [Merged],CRISIL | ICRA,2,CRISIL,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Term loans,AA+,Reaffirmed,2025-10-29,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Bharatpur Electricity Services Ltd.,IND-RA | Infomerics,2,IND-RA,Non-fund based working capital limit,Non-fund based working capital limit,A 1,Initial Rating,2025-09-29,MEDIUM,3,NO,Infrastructure,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Bhavna Property Developers Ltd.,CARE | CRISIL,2,CARE,Bank Guarantee | Non-government debt,Non-government debt,BBB-/A3,Initial Rating,2025-09-24,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Bhugan Infracon Pvt. Ltd.,CARE | Infomerics,2,CARE,Fund based financial facility/instrument | Non-government debt | Term loans,Fund based financial facility/instrument,BB+,Withdrawn,2025-09-05,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Bikaner Electricity Supply Ltd.,IND-RA | Infomerics,2,IND-RA,Term loans,Term loans,A,Initial Rating,2025-09-29,MEDIUM,3,NO,Infrastructure,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Binayak Tex Processors Ltd.,CARE | Infomerics,2,CARE,Non-government debt,Non-government debt,BBB/A3,Withdrawn,2025-09-25,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Birla Corporation Ltd.,CARE | IND-RA,2,IND-RA,Non-government debt | Term loans,Term loans,AA,Initial Rating,2025-10-27,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Black Diamond Motors Pvt. Ltd.,CRISIL | Infomerics,2,CRISIL,Term loans,Term loans,BBB,Downgraded,2025-12-08,MEDIUM,3,NO,Other,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Bobcard Ltd.,ACUITE | CRISIL | ICRA | IND-RA,4,ICRA,Debentures / Bonds / notes / bills | Non-government debt | Term loans,Non-government debt,AAA/A1+,Initial Rating,2025-10-13,MEDIUM,3,NO,Other,D365,Multi-agency (4 raters) — open to new entrant | Approaching renewal (6-12 months),Already using 3+ agencies — ACER adds SME-focused option
Brahmaputra Cracker & Polymer Ltd.,ACUITE | CRISIL,2,CRISIL,Bank Guarantee | Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument | Short-term loan,Non-fund-based financial facility/instrument,A 1+,Reaffirmed,2025-11-10,MEDIUM,3,NO,Chemicals/Pharma,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Brigade Enterprises Ltd.,CRISIL | ICRA,2,CRISIL,Term loans,Term loans,AA,Reaffirmed,2025-11-20,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
C S B Bank Ltd.,CRISIL | IND-RA,2,IND-RA,Debentures / Bonds / notes / bills,Debentures / Bonds / notes / bills,A,Reaffirmed,2025-08-14,MEDIUM,3,NO,BFSI,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Campus Activewear Ltd.,CRISIL | IND-RA,2,CRISIL,Fund based financial facility/instrument | Non-fund based working capital limit | Non-fund-based financial facility/instrument | Term loans,Fund based financial facility/instrument,A+,Reaffirmed,2025-10-03,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Can Fin Homes Ltd.,CARE | ICRA,2,CARE,Debentures / Bonds / notes / bills | Non-government debt | Term loans,Debentures / Bonds / notes / bills,AAA,Reaffirmed,2025-11-17,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Capital India Finance Ltd.,ACUITE | Infomerics,2,ACUITE,Long term Loans | Short-term loan | Term loans,Long term Loans,A-,Reaffirmed,2025-09-29,MEDIUM,3,NO,BFSI,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Cemindia Projects Ltd.,CARE | ICRA,2,CARE,Non-government debt | Term loans,Non-government debt,A+/A1,Upgraded,2025-09-04,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Centum Electronics Ltd.,CARE | CRISIL,2,CRISIL,Bank Guarantee | Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Fund based financial facility/instrument,BBB,Reaffirmed,2025-10-08,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Cera Sanitaryware Ltd.,CARE | CRISIL,2,CARE,Bank Guarantee | Letter Of credit | Non-government debt,Non-government debt,AA/A1+,Reaffirmed,2025-08-26,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Ceres Hotels Pvt. Ltd.,CARE | IND-RA,2,CARE,Bank Guarantee | Non-fund based working capital limit | Term loans,Bank Guarantee,A 3,Withdrawn,2025-09-18,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Chalet Hotels Ltd.,CRISIL | ICRA | IND-RA,3,ICRA,Fund based financial facility/instrument | Non-fund based working capital limit | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Fund based financial facility/instrument,AA-,Reaffirmed,2025-12-05,MEDIUM,3,NO,Other,D365,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Already using 3+ agencies — ACER adds SME-focused option
Chennai United Metal Inds. Pvt. Ltd.,BRICKWORK | CRISIL,2,CRISIL,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Term loans,BBB,Initial Rating,2025-11-29,MEDIUM,3,NO,Steel/Metals,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Chromachemie Laboratory Pvt. Ltd.,CRISIL | ICRA,2,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,A 4,Withdrawn,2025-09-15,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Cohance Lifesciences Ltd.,CRISIL | IND-RA,2,IND-RA,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Non-government debt,Non-government debt,AA/A1+,Initial Rating,2025-12-03,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Comnet Solutions Pvt. Ltd.,CRISIL | ICRA,2,ICRA,Bank Guarantee | Long term Loans | Non-government debt | Term loans,Bank Guarantee,A 3,Withdrawn,2025-09-19,MEDIUM,3,NO,Other,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Coral Telecom Ltd.,BRICKWORK | CRISIL,2,BRICKWORK,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4,Withdrawn,2025-12-03,MEDIUM,3,NO,Infrastructure,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
