Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Thangavelu Fabrics Pvt. Ltd.,Term loans,ACUITE,C,04-08-2025,HOT,3.25,"ACUITE INC — rating lapsed 319 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Theni Guru Krishna Textile Mills Pvt. Ltd.,Term loans,ACUITE,D,14-11-2025,HOT,2.04,"ACUITE INC — rating lapsed 217 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Theni Guru Krishna Textile Mills Pvt. Ltd.,Letter Of credit,ACUITE,A 4,14-11-2025,HOT,25.00,"ACUITE INC — rating lapsed 217 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Theni Guru Krishna Textile Mills Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,C,14-11-2025,HOT,10.00,"ACUITE INC — rating lapsed 217 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
Theni Guru Krishna Textile Mills Pvt. Ltd.,Long term Loans,ACUITE,C,14-11-2025,HOT,24.75,"ACUITE INC — rating lapsed 217 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Theni Guru Krishna Textile Mills Pvt. Ltd.,Term loans,ACUITE,C,14-11-2025,HOT,123.52,"ACUITE INC — rating lapsed 217 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Tirupur Pandit Hosiery Millss Pvt. Ltd.,Long term Loans,ACUITE,B-,05-12-2025,HOT,6.47,"ACUITE INC — rating lapsed 196 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Tirupur Pandit Hosiery Millss Pvt. Ltd.,Term loans,ACUITE,B-,05-12-2025,HOT,1.73,"ACUITE INC — rating lapsed 196 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Towels Enterprises Ltd.,Letter Of credit,ACUITE,A 4,26-09-2025,HOT,3.50,"ACUITE INC — rating lapsed 266 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Trade-Wings Ltd.,Bank Guarantee,ACUITE,A 4,03-09-2025,HOT,0.38,"ACUITE INC — rating lapsed 289 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Trident Techlabs Ltd.,Bank Guarantee,ACUITE,A 4,17-07-2025,HOT,6.00,"ACUITE INC — rating lapsed 337 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Trident Techlabs Ltd.,Letter Of credit,ACUITE,A 4,17-07-2025,HOT,2.00,"ACUITE INC — rating lapsed 337 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Trident Techlabs Ltd.,Long term Loans,ACUITE,B,17-07-2025,HOT,15.00,"ACUITE INC — rating lapsed 337 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Trishul Buildtech & Infrastructures Pvt. Ltd.,Long term Loans,ACUITE,BB+,03-12-2025,HOT,0.01,"ACUITE INC — rating lapsed 198 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Trishul Buildtech & Infrastructures Pvt. Ltd.,Term loans,ACUITE,BB+,03-12-2025,HOT,10.22,"ACUITE INC — rating lapsed 198 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Truevalue Engineering Pvt. Ltd.,Letter Of credit,ACUITE,A 4,21-07-2025,HOT,21.00,"ACUITE INC — rating lapsed 333 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Truevalue Engineering Pvt. Ltd.,Long term Loans,ACUITE,C,21-07-2025,HOT,0.55,"ACUITE INC — rating lapsed 333 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Twamev Construction & Infrastructure Ltd.,Bank Guarantee,ACUITE,D,14-08-2025,HOT,475.00,"ACUITE INC — rating lapsed 309 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Twamev Construction & Infrastructure Ltd.,Term loans,ACUITE,D,14-08-2025,HOT,185.20,"ACUITE INC — rating lapsed 309 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
U I Vr Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,23-09-2025,HOT,3.10,"ACUITE INC — rating lapsed 269 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
U I Vr Pvt. Ltd.,Long term Loans,ACUITE,BB,23-09-2025,HOT,7.90,"ACUITE INC — rating lapsed 269 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
U I Vr Pvt. Ltd.,Term loans,ACUITE,BB,23-09-2025,HOT,13.00,"ACUITE INC — rating lapsed 269 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
U P Money Ltd.,Long term Loans,ACUITE,BB+,01-09-2025,HOT,43.25,"ACUITE INC — rating lapsed 291 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
U P Money Ltd.,Term loans,ACUITE,BB+,01-09-2025,HOT,144.50,"ACUITE INC — rating lapsed 291 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
U P Money Ltd.,Long term Loans,ACUITE,C,08-09-2025,HOT,43.25,"ACUITE INC — rating lapsed 284 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
U P Money Ltd.,Term loans,ACUITE,C,08-09-2025,HOT,144.50,"ACUITE INC — rating lapsed 284 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Uniglobal Papers Pvt. Ltd.,Bank Guarantee,ACUITE,D,04-11-2025,HOT,3.00,"ACUITE INC — rating lapsed 227 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Uniglobal Papers Pvt. Ltd.,Letter Of credit,ACUITE,D,04-11-2025,HOT,4.00,"ACUITE INC — rating lapsed 227 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Uniglobal Papers Pvt. Ltd.,Term loans,ACUITE,D,04-11-2025,HOT,17.02,"ACUITE INC — rating lapsed 227 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Uniglobal Papers Pvt. Ltd.,Letter Of credit,ACUITE,A 4,04-11-2025,HOT,0.91,"ACUITE INC — rating lapsed 227 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
United Infra Minerals Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,08-09-2025,HOT,3.00,"ACUITE INC — rating lapsed 284 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
United Infra Minerals Pvt. Ltd.,Long term Loans,ACUITE,BB-,08-09-2025,HOT,0.45,"ACUITE INC — rating lapsed 284 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
United Infra Minerals Pvt. Ltd.,Term loans,ACUITE,BB-,08-09-2025,HOT,4.71,"ACUITE INC — rating lapsed 284 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
United Teleservices Ltd.,Letter Of credit,ACUITE,A 4,25-09-2025,HOT,15.00,"ACUITE INC — rating lapsed 267 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
V F S Capital Ltd.,Term loans,ACUITE,BB+,15-09-2025,HOT,471.11,"ACUITE INC — rating lapsed 277 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
V F S Capital Ltd.,Term loans,ACUITE,BB+,15-09-2025,HOT,628.89,"ACUITE INC — rating lapsed 277 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
V U B Engiineering Ltd.,Bank Guarantee,ACUITE,A 4+,01-07-2025,HOT,85.00,"ACUITE INC — rating lapsed 353 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
V U B Engiineering Ltd.,Letter Of credit,ACUITE,A 4+,01-07-2025,HOT,20.00,"ACUITE INC — rating lapsed 353 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
V U B Engiineering Ltd.,Bank Guarantee,ACUITE,A 4+,30-09-2025,HOT,85.00,"ACUITE INC — rating lapsed 262 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
V U B Engiineering Ltd.,Letter Of credit,ACUITE,A 4+,30-09-2025,HOT,20.00,"ACUITE INC — rating lapsed 262 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Vainateya Build Pvt. Ltd.,Term loans,ACUITE,B-,04-09-2025,HOT,10.00,"ACUITE INC — rating lapsed 288 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Valbe Foods (India) Ltd.,Letter Of credit,ACUITE,A 4,01-10-2025,HOT,2.00,"ACUITE INC — rating lapsed 261 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Vallabh Textiles Co. Ltd.,Letter Of credit,ACUITE,D,03-11-2025,HOT,6.00,"ACUITE INC — rating lapsed 228 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Vallabh Textiles Co. Ltd.,Long term Loans,ACUITE,D,03-11-2025,HOT,0.66,"ACUITE INC — rating lapsed 228 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Vallabh Textiles Co. Ltd.,Term loans,ACUITE,D,03-11-2025,HOT,100.34,"ACUITE INC — rating lapsed 228 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Vapi Pigments Pvt. Ltd.,Letter Of credit,ACUITE,A 4,21-07-2025,HOT,4.35,"ACUITE INC — rating lapsed 333 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Vapi Pigments Pvt. Ltd.,Long term Loans,ACUITE,B,21-07-2025,HOT,2.15,"ACUITE INC — rating lapsed 333 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Vellingiri Andavar Textiles Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,24-10-2025,HOT,0.06,"ACUITE INC — rating lapsed 238 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Vellingiri Andavar Textiles Pvt. Ltd.,Term loans,ACUITE,BB,24-10-2025,HOT,4.31,"ACUITE INC — rating lapsed 238 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Venkateshwara Sponge & Iron Co. Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,20-08-2025,HOT,5.00,"ACUITE INC — rating lapsed 303 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Venus Industrial Corpn. Pvt. Ltd.,Letter Of credit,ACUITE,A 4,08-12-2025,HOT,0.85,"ACUITE INC — rating lapsed 193 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Venus Industrial Corpn. Pvt. Ltd.,Long term Loans,ACUITE,B-,08-12-2025,HOT,13.50,"ACUITE INC — rating lapsed 193 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Venus Industrial Corpn. Pvt. Ltd.,Short-term loan,ACUITE,A 4,08-12-2025,HOT,0.27,"ACUITE INC — rating lapsed 193 days ago — Short-term loan — competitor abandoned, ACER can capture",Short-term facility rating lapsed — ACER offers rapid re-rating within 10 business days
Venus Industrial Corpn. Pvt. Ltd.,Term loans,ACUITE,B-,08-12-2025,HOT,3.88,"ACUITE INC — rating lapsed 193 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Vibrant Constructions Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,29-09-2025,HOT,16.00,"ACUITE INC — rating lapsed 263 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Vijeta Beverages Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,02-07-2025,HOT,0.05,"ACUITE INC — rating lapsed 352 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Vinayak Cars Pvt. Ltd.,Bank Guarantee,ACUITE,D,08-12-2025,HOT,0.60,"ACUITE INC — rating lapsed 193 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Vinayak Cars Pvt. Ltd.,Term loans,ACUITE,D,08-12-2025,HOT,1.15,"ACUITE INC — rating lapsed 193 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Vinayak Support Services Pvt. Ltd.,Term loans,ACUITE,BB,22-08-2025,HOT,3.50,"ACUITE INC — rating lapsed 301 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Vindhyawashini Marine Services Pvt. Ltd.,Term loans,ACUITE,B-,01-10-2025,HOT,11.60,"ACUITE INC — rating lapsed 261 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Vision Distribution Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,29-09-2025,HOT,25.00,"ACUITE INC — rating lapsed 263 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Vision Distribution Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,29-09-2025,HOT,22.75,"ACUITE INC — rating lapsed 263 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Vision Distribution Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,29-09-2025,HOT,0.19,"ACUITE INC — rating lapsed 263 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Wearit Global Ltd.,Letter Of credit,ACUITE,D,17-12-2025,HOT,5.00,"ACUITE INC — rating lapsed 184 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Wearit Global Ltd.,Term loans,ACUITE,D,17-12-2025,HOT,66.29,"ACUITE INC — rating lapsed 184 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Welga Foods Ltd.,Long term Loans,ACUITE,B-,18-09-2025,HOT,2.90,"ACUITE INC — rating lapsed 274 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Welga Foods Ltd.,Term loans,ACUITE,B-,18-09-2025,HOT,0.65,"ACUITE INC — rating lapsed 274 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Welspun Michigan Engineers Ltd.,Bank Guarantee,ACUITE,A 4+,10-10-2025,HOT,145.00,"ACUITE INC — rating lapsed 252 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Welspun Michigan Engineers Ltd.,Letter Of credit,ACUITE,A 4+,10-10-2025,HOT,50.00,"ACUITE INC — rating lapsed 252 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Welspun Michigan Engineers Ltd.,Bank Guarantee,ACUITE,A 2+,10-10-2025,HOT,55.00,"ACUITE INC — rating lapsed 252 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Woodhill Infrastructure Ltd.,Bank Guarantee,ACUITE,D,14-07-2025,HOT,25.00,"ACUITE INC — rating lapsed 340 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Woodhill Infrastructure Ltd.,Bank Guarantee,ACUITE,A 4,14-07-2025,HOT,57.00,"ACUITE INC — rating lapsed 340 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Yash Metal Impex Pvt. Ltd.,Letter Of credit,ACUITE,A 4,01-12-2025,HOT,4.25,"ACUITE INC — rating lapsed 200 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Yazdani Steel & Power Ltd.,Bank Guarantee,ACUITE,A 4,23-07-2025,HOT,0.68,"ACUITE INC — rating lapsed 331 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Yazdani Steel & Power Ltd.,Letter Of credit,ACUITE,A 4,23-07-2025,HOT,6.32,"ACUITE INC — rating lapsed 331 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Yazdani Steel & Power Ltd.,Long term Loans,ACUITE,C,23-07-2025,HOT,58.38,"ACUITE INC — rating lapsed 331 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Yazdani Steel & Power Ltd.,Term loans,ACUITE,C,23-07-2025,HOT,6.35,"ACUITE INC — rating lapsed 331 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Yentop Manickam Edible Oils Pvt. Ltd.,Bank Guarantee,ACUITE,B-,20-11-2025,HOT,1.50,"ACUITE INC — rating lapsed 211 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Yentop Manickam Edible Oils Pvt. Ltd.,Letter Of credit,ACUITE,B-,20-11-2025,HOT,78.00,"ACUITE INC — rating lapsed 211 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
A A Energy Pvt. Ltd.,Term loans,ACUITE,C,23-12-2025,WARM,2.68,"ACUITE INC — rating lapsed 178 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
A F P Manufacturing Co. Pvt. Ltd.,Long term Loans,ACUITE,BB,23-03-2026,WARM,0.91,"ACUITE INC — rating lapsed 88 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
A F P Manufacturing Co. Pvt. Ltd.,Term loans,ACUITE,BB,23-03-2026,WARM,23.46,"ACUITE INC — rating lapsed 88 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
A F P Manufacturing Co. Pvt. Ltd.,Term loans,ACUITE,BB-,23-03-2026,WARM,2.64,"ACUITE INC — rating lapsed 88 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
A P L Metals Ltd.,Letter Of credit,ACUITE,D,23-03-2026,WARM,48.00,"ACUITE INC — rating lapsed 88 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
A S R Met Tech Pvt. Ltd.,Long term Loans,ACUITE,BB-,02-03-2026,WARM,5.00,"ACUITE INC — rating lapsed 109 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Abhay Solvents Pvt. Ltd.,Term loans,ACUITE,B+,29-04-2026,WARM,15.70,"ACUITE INC — rating lapsed 51 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Abhay Solvents Pvt. Ltd.,Long term Loans,ACUITE,BB-,29-04-2026,WARM,6.30,"ACUITE INC — rating lapsed 51 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Acaricide India Pvt. Ltd.,Letter Of credit,ACUITE,A 4,22-12-2025,WARM,2.00,"ACUITE INC — rating lapsed 179 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Acore Industries Pvt. Ltd.,Term loans,ACUITE,B-,10-02-2026,WARM,12.50,"ACUITE INC — rating lapsed 129 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Adarsha Specialty Chemicals Pvt. Ltd.,Letter Of credit,ACUITE,A 4,20-04-2026,WARM,3.50,"ACUITE INC — rating lapsed 60 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Adarsha Specialty Chemicals Pvt. Ltd.,Long term Loans,ACUITE,B-,20-04-2026,WARM,1.00,"ACUITE INC — rating lapsed 60 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Adwalpalkar Constructions & Resorts Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,27-01-2026,WARM,3.00,"ACUITE INC — rating lapsed 143 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Adwalpalkar Constructions & Resorts Pvt. Ltd.,Long term Loans,ACUITE,C,27-01-2026,WARM,4.90,"ACUITE INC — rating lapsed 143 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Adwalpalkar Constructions & Resorts Pvt. Ltd.,Term loans,ACUITE,C,27-01-2026,WARM,23.05,"ACUITE INC — rating lapsed 143 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Affluence Commodities Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,15-04-2026,WARM,9.43,"ACUITE INC — rating lapsed 65 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Ahinsa Infrastructure & Developers Ltd.,Term loans,ACUITE,B-,13-04-2026,WARM,63.00,"ACUITE INC — rating lapsed 67 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Ajanta Spintex Pvt. Ltd.,Term loans,ACUITE,D,15-04-2026,WARM,16.26,"ACUITE INC — rating lapsed 65 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Akshay Khandelwal Tubes & Ispat Pvt. Ltd.,Term loans,ACUITE,D,17-03-2026,WARM,1.00,"ACUITE INC — rating lapsed 94 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Alcast Synergies Pvt. Ltd.,Term loans,ACUITE,BB-,06-02-2026,WARM,9.90,"ACUITE INC — rating lapsed 133 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Alcob India Pvt. Ltd.,Bank Guarantee,ACUITE,D,15-04-2026,WARM,10.00,"ACUITE INC — rating lapsed 65 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Alcob India Pvt. Ltd.,Letter Of credit,ACUITE,D,15-04-2026,WARM,4.40,"ACUITE INC — rating lapsed 65 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
