Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Tarini Motors Pvt. Ltd.,Bank Guarantee,CARE,A 4,12-08-2025,HOT,0.55,CARE INC — rating lapsed 311 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Tarini Motors Pvt. Ltd.,Term loans,CARE,B-,12-08-2025,HOT,0.24,CARE INC — rating lapsed 311 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Technico Strips & Tubes Pvt. Ltd.,Bank Guarantee,CARE,D,21-07-2025,HOT,14.50,CARE INC — rating lapsed 333 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Technico Strips & Tubes Pvt. Ltd.,Term loans,CARE,D,21-07-2025,HOT,3.80,CARE INC — rating lapsed 333 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Techno Global Services Pvt. Ltd.,Bank Guarantee,CARE,BB-,10-10-2025,HOT,26.00,CARE INC — rating lapsed 252 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Techno Global Services Pvt. Ltd.,Non-government debt,CARE,BB-/A4,10-10-2025,HOT,19.50,CARE INC — rating lapsed 252 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Teesta Agro Inds. Ltd.,Bank Guarantee,CARE,A 4+,12-12-2025,HOT,2.00,CARE INC — rating lapsed 189 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Teesta Agro Inds. Ltd.,Letter Of credit,CARE,A 4+,12-12-2025,HOT,17.50,CARE INC — rating lapsed 189 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Tehri Pulp & Paper Ltd.,Non-fund-based financial facility/instrument,CARE,A 4,07-07-2025,HOT,27.75,CARE INC — rating lapsed 347 days ago — Non-fund-based financial facility/instrument,Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Tehri Pulp & Paper Ltd.,Term loans,CARE,BB-,07-07-2025,HOT,1.80,CARE INC — rating lapsed 347 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Tejas Agro Irrigation Systems Pvt. Ltd.,Non-government debt,CARE,D,16-07-2025,HOT,5.00,CARE INC — rating lapsed 338 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Tejas Agro Irrigation Systems Pvt. Ltd.,Term loans,CARE,D,16-07-2025,HOT,15.50,CARE INC — rating lapsed 338 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Telogica Ltd.,Letter Of credit,CARE,D,07-08-2025,HOT,4.50,CARE INC — rating lapsed 316 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Telogica Ltd.,Non-government debt,CARE,D,07-08-2025,HOT,6.00,CARE INC — rating lapsed 316 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Telogica Ltd.,Term loans,CARE,D,07-08-2025,HOT,0.11,CARE INC — rating lapsed 316 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Tenny Jose Ltd.,Bank Guarantee,CARE,D,10-10-2025,HOT,24.50,CARE INC — rating lapsed 252 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Thermo Products Pvt. Ltd.,Bank Guarantee,CARE,D,19-11-2025,HOT,0.50,CARE INC — rating lapsed 212 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Thermo Products Pvt. Ltd.,Term loans,CARE,D,19-11-2025,HOT,1.03,CARE INC — rating lapsed 212 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Thirubala Chemicals Pvt. Ltd.,Letter Of credit,CARE,A 4,18-11-2025,HOT,1.90,CARE INC — rating lapsed 213 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Ticel Biopark Ltd.,Term loans,CARE,D,15-10-2025,HOT,61.32,CARE INC — rating lapsed 247 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Tiger Logistics (India) Ltd.,Non-government debt,CARE,B/A4,10-10-2025,HOT,2.00,CARE INC — rating lapsed 252 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Tirupati Balajee Nutrition Pvt. Ltd.,Term loans,CARE,B-,18-11-2025,HOT,3.11,CARE INC — rating lapsed 213 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Tirupati Commodities Impex Pvt. Ltd.,Bank Guarantee,CARE,D,05-12-2025,HOT,2.00,CARE INC — rating lapsed 196 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Tirupati Commodities Impex Pvt. Ltd.,Letter Of credit,CARE,D,05-12-2025,HOT,21.00,CARE INC — rating lapsed 196 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Tissori India Fabrics Pvt. Ltd.,Term loans,CARE,D,15-10-2025,HOT,17.51,CARE INC — rating lapsed 247 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Titan-Antony Aviation India Pvt. Ltd.,Bank Guarantee,CARE,A 4,03-10-2025,HOT,11.00,CARE INC — rating lapsed 259 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Titan-Antony Aviation India Pvt. Ltd.,Letter Of credit,CARE,A 4,03-10-2025,HOT,1.00,CARE INC — rating lapsed 259 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Trimoorty Foamtech Ltd.,Non-government debt,CARE,B-/A4,17-10-2025,HOT,9.00,CARE INC — rating lapsed 245 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Trimoorty Foamtech Ltd.,Term loans,CARE,B-,17-10-2025,HOT,9.00,CARE INC — rating lapsed 245 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Trimurty Spinning Mills Pvt. Ltd.,Bank Guarantee,CARE,A 4,17-10-2025,HOT,0.50,CARE INC — rating lapsed 245 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Trimurty Spinning Mills Pvt. Ltd.,Bank Guarantee,CARE,A 4,17-10-2025,HOT,1.25,CARE INC — rating lapsed 245 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Trimurty Spinning Mills Pvt. Ltd.,Term loans,CARE,B-,17-10-2025,HOT,4.64,CARE INC — rating lapsed 245 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Trimurty Spinning Mills Pvt. Ltd.,Term loans,CARE,B-,17-10-2025,HOT,12.52,CARE INC — rating lapsed 245 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Troix Chemicals Pvt. Ltd.,Non-government debt,CARE,C/A4,01-07-2025,HOT,12.00,CARE INC — rating lapsed 353 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Tube Turn (India) Pvt. Ltd.,Bank Guarantee,CARE,D,25-09-2025,HOT,5.00,CARE INC — rating lapsed 267 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Tube Turn (India) Pvt. Ltd.,Letter Of credit,CARE,D,25-09-2025,HOT,5.00,CARE INC — rating lapsed 267 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Tufanganj Agro Inds. Pvt. Ltd.,Bank Guarantee,CARE,A 4,22-07-2025,HOT,0.75,CARE INC — rating lapsed 332 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Tufanganj Agro Inds. Pvt. Ltd.,Term loans,CARE,B,22-07-2025,HOT,0.29,CARE INC — rating lapsed 332 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Turbhe Chemicals Pvt. Ltd.,Non-government debt,CARE,B+/A4,01-12-2025,HOT,21.00,CARE INC — rating lapsed 200 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Turbhe Chemicals Pvt. Ltd.,Term loans,CARE,B+,01-12-2025,HOT,1.21,CARE INC — rating lapsed 200 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Turbhe Chemicals Pvt. Ltd.,Term loans,CARE,B+,01-12-2025,HOT,1.68,CARE INC — rating lapsed 200 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Twenty Four Secure Services Pvt. Ltd.,Bank Guarantee,CARE,A 4,20-11-2025,HOT,0.70,CARE INC — rating lapsed 211 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Twenty Four Secure Services Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,A 4,20-11-2025,HOT,0.30,CARE INC — rating lapsed 211 days ago — Non-fund-based financial facility/instrument,Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Twinkle Papers Ltd.,Letter Of credit,CARE,A 4,25-06-2025,HOT,8.25,CARE INC — rating lapsed 359 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Twinkle Papers Ltd.,Term loans,CARE,BB-,25-06-2025,HOT,10.90,CARE INC — rating lapsed 359 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
U M Green Lighting Pvt. Ltd.,Non-government debt,CARE,D,04-07-2025,HOT,10.50,CARE INC — rating lapsed 350 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
U P Alums Pvt. Ltd.,Letter Of credit,CARE,A 4,04-11-2025,HOT,5.50,CARE INC — rating lapsed 227 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
U P Alums Pvt. Ltd.,Term loans,CARE,B-,04-11-2025,HOT,3.50,CARE INC — rating lapsed 227 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Udit Infraworld Pvt. Ltd.,Bank Guarantee,CARE,A 4,26-06-2025,HOT,70.00,CARE INC — rating lapsed 358 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Udit Infraworld Pvt. Ltd.,Term loans,CARE,B+,26-06-2025,HOT,18.50,CARE INC — rating lapsed 358 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Umesh Industries Pvt. Ltd.,Term loans,CARE,B-,08-12-2025,HOT,1.28,CARE INC — rating lapsed 193 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Unitech Fabricators & Engineers Pvt. Ltd.,Bank Guarantee,CARE,A 4,20-08-2025,HOT,3.00,CARE INC — rating lapsed 303 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
United Teleservices Ltd.,Letter Of credit,CARE,A 4,07-07-2025,HOT,15.00,CARE INC — rating lapsed 347 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Universal Tube Accessories Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,10-07-2025,HOT,0.68,CARE INC — rating lapsed 344 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Upper India Steel Mfg. & Engg. Co. Ltd.,Bank Guarantee,CARE,D,05-08-2025,HOT,4.90,CARE INC — rating lapsed 318 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Usha Spincoat Pvt. Ltd.,Term loans,CARE,B,03-09-2025,HOT,6.19,CARE INC — rating lapsed 289 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Usha Yarns Ltd.,Bank Guarantee,CARE,A 4,29-09-2025,HOT,0.50,CARE INC — rating lapsed 263 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Usha Yarns Ltd.,Non-government debt,CARE,B+/A4,29-09-2025,HOT,0.42,CARE INC — rating lapsed 263 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Usha Yarns Ltd.,Term loans,CARE,B+,29-09-2025,HOT,61.01,CARE INC — rating lapsed 263 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
V K S-Gormi Udotgarh Corridor Pvt. Ltd.,Non-government debt,CARE,B-/A4,11-11-2025,HOT,1.76,CARE INC — rating lapsed 220 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
V K S-Gormi Udotgarh Corridor Pvt. Ltd.,Term loans,CARE,B-,11-11-2025,HOT,24.04,CARE INC — rating lapsed 220 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
V R L Media Pvt. Ltd.,Term loans,CARE,BB+,01-07-2025,HOT,25.90,CARE INC — rating lapsed 353 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
V S P International Pvt. Ltd.,Bank Guarantee,CARE,A 4,29-08-2025,HOT,1.00,CARE INC — rating lapsed 294 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
V S P International Pvt. Ltd.,Non-government debt,CARE,B-/A4,29-08-2025,HOT,7.00,CARE INC — rating lapsed 294 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
V S P International Pvt. Ltd.,Non-government debt,CARE,B-/A4,29-08-2025,HOT,2.00,CARE INC — rating lapsed 294 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Vadera Tradelink Pvt. Ltd.,Bank Guarantee,CARE,D,03-12-2025,HOT,3.00,CARE INC — rating lapsed 198 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Vaibhav Cotex Pvt. Ltd.,Term loans,CARE,B-,25-11-2025,HOT,1.20,CARE INC — rating lapsed 206 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Valiant Glass Works Pvt. Ltd.,Bank Guarantee,CARE,A 4,08-12-2025,HOT,5.00,CARE INC — rating lapsed 193 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Valiant Glass Works Pvt. Ltd.,Non-government debt,CARE,B/A4,08-12-2025,HOT,70.00,CARE INC — rating lapsed 193 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Valiant Glass Works Pvt. Ltd.,Term loans,CARE,B,08-12-2025,HOT,0.10,CARE INC — rating lapsed 193 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Value Line Trade Pvt. Ltd.,Letter Of credit,CARE,A 4,03-09-2025,HOT,4.65,CARE INC — rating lapsed 289 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Value Line Trade Pvt. Ltd.,Term loans,CARE,B-,03-09-2025,HOT,2.12,CARE INC — rating lapsed 289 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vapi Care Pharma Pvt. Ltd.,Bank Guarantee,CARE,A 4+,16-10-2025,HOT,1.00,CARE INC — rating lapsed 246 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Vapi Care Pharma Pvt. Ltd.,Non-government debt,CARE,BB+/A4+,16-10-2025,HOT,7.00,CARE INC — rating lapsed 246 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Vapi Care Pharma Pvt. Ltd.,Non-government debt,CARE,BB+/A4+,16-10-2025,HOT,2.50,CARE INC — rating lapsed 246 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Vapi Care Pharma Pvt. Ltd.,Term loans,CARE,BB+,16-10-2025,HOT,0.37,CARE INC — rating lapsed 246 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Varalakshmi Starch Inds. Pvt. Ltd.,Bank Guarantee,CARE,A 4,11-11-2025,HOT,0.50,CARE INC — rating lapsed 220 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Varalakshmi Starch Inds. Pvt. Ltd.,Letter Of credit,CARE,A 4,11-11-2025,HOT,5.00,CARE INC — rating lapsed 220 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Varalakshmi Starch Inds. Pvt. Ltd.,Term loans,CARE,B,11-11-2025,HOT,2.00,CARE INC — rating lapsed 220 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vardeep Petro Chemical Pvt. Ltd.,Bank Guarantee,CARE,D,18-07-2025,HOT,0.05,CARE INC — rating lapsed 336 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Vardeep Petro Chemical Pvt. Ltd.,Letter Of credit,CARE,D,18-07-2025,HOT,5.60,CARE INC — rating lapsed 336 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Vardeep Petro Chemical Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,D,18-07-2025,HOT,8.52,CARE INC — rating lapsed 336 days ago — Non-fund-based financial facility/instrument,Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Vardeep Petro Chemical Pvt. Ltd.,Term loans,CARE,D,18-07-2025,HOT,0.61,CARE INC — rating lapsed 336 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vardhman Electronics Pvt. Ltd.,Term loans,CARE,BB-,07-11-2025,HOT,4.28,CARE INC — rating lapsed 224 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Varidhi Cotspin Pvt. Ltd.,Bank Guarantee,CARE,D,13-10-2025,HOT,3.50,CARE INC — rating lapsed 249 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Varidhi Cotspin Pvt. Ltd.,Non-government debt,CARE,D,13-10-2025,HOT,7.50,CARE INC — rating lapsed 249 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Varidhi Cotspin Pvt. Ltd.,Term loans,CARE,D,13-10-2025,HOT,48.50,CARE INC — rating lapsed 249 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Venkatalakshmi Paper & Boards Pvt. Ltd.,Term loans,CARE,B,29-07-2025,HOT,38.31,CARE INC — rating lapsed 325 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Victoria Foods Pvt. Ltd.,Bank Guarantee,CARE,A 4,21-11-2025,HOT,124.10,CARE INC — rating lapsed 210 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Victoria Foods Pvt. Ltd.,Non-government debt,CARE,BB/A4,21-11-2025,HOT,75.00,CARE INC — rating lapsed 210 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Victoria Foods Pvt. Ltd.,Term loans,CARE,BB,21-11-2025,HOT,16.40,CARE INC — rating lapsed 210 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vidharbha Institute Of Medical Sciences Pvt. Ltd.,Term loans,CARE,B-,08-12-2025,HOT,20.70,CARE INC — rating lapsed 193 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vikas Cotton Inds. Pvt. Ltd.,Term loans,CARE,B-,11-12-2025,HOT,0.04,CARE INC — rating lapsed 190 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vikas Stainless Steel India Pvt. Ltd.,Term loans,CARE,D,26-08-2025,HOT,10.81,CARE INC — rating lapsed 297 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vikran Engineering Ltd.,Letter Of credit,CARE,A 4,02-07-2025,HOT,22.50,CARE INC — rating lapsed 352 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Vikran Engineering Ltd.,Non-government debt,CARE,BB-/A4,02-07-2025,HOT,215.75,CARE INC — rating lapsed 352 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Vinayak International Housewares Pvt. Ltd.,Letter Of credit,CARE,A 4,29-10-2025,HOT,6.50,CARE INC — rating lapsed 233 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Vinayak International Housewares Pvt. Ltd.,Non-government debt,CARE,A 4,29-10-2025,HOT,10.50,CARE INC — rating lapsed 233 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Vinayak Ultraflex Pvt. Ltd.,Bank Guarantee,CARE,A 4,31-10-2025,HOT,0.50,CARE INC — rating lapsed 231 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Vinayak Ultraflex Pvt. Ltd.,Letter Of credit,CARE,A 4,31-10-2025,HOT,0.75,CARE INC — rating lapsed 231 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Vinayak Ultraflex Pvt. Ltd.,Non-government debt,CARE,B-/A4,31-10-2025,HOT,0.15,CARE INC — rating lapsed 231 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Vinum Traders Pvt. Ltd.,Bank Guarantee,CARE,A 4,01-07-2025,HOT,14.00,CARE INC — rating lapsed 353 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Virtue Marketing Pvt. Ltd.,Letter Of credit,CARE,D,09-10-2025,HOT,20.00,CARE INC — rating lapsed 253 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Vishwa Industrial Co. Ltd.,Bank Guarantee,CARE,A 4,25-06-2025,HOT,7.00,CARE INC — rating lapsed 359 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Viswaat Chemicals Ltd.,Non-government debt,CARE,BB/A4,01-12-2025,HOT,3.00,CARE INC — rating lapsed 200 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Viswaat Chemicals Ltd.,Non-government debt,CARE,BB/A4,01-12-2025,HOT,44.00,CARE INC — rating lapsed 200 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Viswaat Chemicals Ltd.,Term loans,CARE,BB,01-12-2025,HOT,61.46,CARE INC — rating lapsed 200 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vivaan Solar Pvt. Ltd.,Bank Guarantee,CARE,A 4,15-09-2025,HOT,16.50,CARE INC — rating lapsed 277 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Vivaan Solar Pvt. Ltd.,Non-government debt,CARE,B-/A4,15-09-2025,HOT,35.96,CARE INC — rating lapsed 277 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Vivaan Solar Pvt. Ltd.,Term loans,CARE,B-,15-09-2025,HOT,44.29,CARE INC — rating lapsed 277 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vivimed Labs Ltd.,Bank Guarantee,CARE,D,16-10-2025,HOT,1.00,CARE INC — rating lapsed 246 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Vivimed Labs Ltd.,Letter Of credit,CARE,D,16-10-2025,HOT,46.00,CARE INC — rating lapsed 246 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Vivimed Labs Ltd.,Long term Loans,CARE,D,16-10-2025,HOT,32.50,CARE INC — rating lapsed 246 days ago — Long term Loans,"CARE Long term Loans rating lapsed — ACER offers fresh rating, 15-day SLA"
Vivimed Labs Ltd.,Term loans,CARE,D,16-10-2025,HOT,82.43,CARE INC — rating lapsed 246 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vriddhi Infratech India Pvt. Ltd.,Bank Guarantee,CARE,A 4,11-08-2025,HOT,92.00,CARE INC — rating lapsed 312 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
