Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Prins Polytech Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,5.70,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Prithvi Polymer Inds. Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,10.22,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Priya Ltd.,Non-government debt,IND-RA,D,24-11-2025,HOT,42.00,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Puneet Laboratories Pvt. Ltd.,Term loans,IND-RA,D,19-12-2025,HOT,11.09,IND-RA INC — Term loans — 182 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Pure Petrochem India Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,18-07-2025,HOT,2.00,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Pure Petrochem India Pvt. Ltd.,Term loans,IND-RA,B,18-07-2025,HOT,1.68,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Purvanchal Flour Mill Pvt. Ltd.,Term loans,IND-RA,B+,18-07-2025,HOT,5.50,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
R C All-Tech Power Systems Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,18-07-2025,HOT,3.18,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
R C All-Tech Power Systems Pvt. Ltd.,Term loans,IND-RA,B,18-07-2025,HOT,0.07,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
R D Cleantech Pvt. Ltd.,Term loans,IND-RA,B-,21-08-2025,HOT,7.50,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
R H C Holding Pvt. Ltd.,Long term Loans,IND-RA,D,03-09-2025,HOT,75.00,IND-RA INC — Long term Loans — 289 days lapsed,IND-RA Long term Loans rating lapsed — ACER offers fresh rating
R K I Builders Pvt. Ltd.,Non-government debt,IND-RA,D,19-12-2025,HOT,30.00,IND-RA INC — Non-government debt — 182 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
R K S Steel Inds. Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,19-12-2025,HOT,38.02,IND-RA INC — Non-government debt — 182 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
R K Wind Ltd.,Non-government debt,IND-RA,D,11-09-2025,HOT,239.49,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
R P L Inds. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,8.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
R R Holiday Homes Pvt. Ltd.,Term loans,IND-RA,D,10-11-2025,HOT,62.00,IND-RA INC — Term loans — 221 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
R R R Constructions & Projects Pvt. Ltd.,Fund based financial facility/instrument,IND-RA,B+,18-07-2025,HOT,6.00,IND-RA INC — Fund based financial facility/instrument — 336 days lapsed,IND-RA Fund based financial facility/instrument rating lapsed — ACER offers fresh rating
R R R Constructions & Projects Pvt. Ltd.,Fund based financial facility/instrument,IND-RA,B+,18-07-2025,HOT,6.00,IND-RA INC — Fund based financial facility/instrument — 336 days lapsed,IND-RA Fund based financial facility/instrument rating lapsed — ACER offers fresh rating
R R R Constructions & Projects Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,18-07-2025,HOT,7.00,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
R R R Constructions & Projects Pvt. Ltd.,Non-fund-based financial facility/instrument,IND-RA,A 4,18-07-2025,HOT,14.00,IND-RA INC — Non-fund-based financial facility/instrument — 336 days lapsed,IND-RA Non-fund-based financial facility/instrument rating lapsed — ACER offers fresh rating
R R R Constructions & Projects Pvt. Ltd.,Non-fund-based financial facility/instrument,IND-RA,A 4,18-07-2025,HOT,14.00,IND-RA INC — Non-fund-based financial facility/instrument — 336 days lapsed,IND-RA Non-fund-based financial facility/instrument rating lapsed — ACER offers fresh rating
R R R Constructions & Projects Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-08-2025,HOT,35.00,IND-RA INC — Non-fund based working capital limit — 298 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
R S Development & Constructions India Pvt. Ltd.,Non-government debt,IND-RA,B/A4,19-12-2025,HOT,67.89,IND-RA INC — Non-government debt — 182 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
R S G Exports Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,24-11-2025,HOT,35.00,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
R S H Agro Products Ltd.,Non-government debt,IND-RA,D,24-11-2025,HOT,44.99,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
R V R Technologies Ltd.,Term loans,IND-RA,B-,11-09-2025,HOT,6.50,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
R W L Healthworld Ltd.,Term loans,IND-RA,D,11-08-2025,HOT,153.75,IND-RA INC — Term loans — 312 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rabwin Industries Pvt. Ltd.,Term loans,IND-RA,BB,22-09-2025,HOT,76.60,IND-RA INC — Term loans — 270 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rabwin Industries Pvt. Ltd.,Term loans,IND-RA,BB,22-09-2025,HOT,8.40,IND-RA INC — Term loans — 270 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rabwin Industries Pvt. Ltd.,Term loans,IND-RA,BB,08-12-2025,HOT,76.60,IND-RA INC — Term loans — 193 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rabwin Industries Pvt. Ltd.,Term loans,IND-RA,BB,08-12-2025,HOT,8.40,IND-RA INC — Term loans — 193 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Radhey Narayan Inds. Pvt. Ltd.,Term loans,IND-RA,B-,18-07-2025,HOT,4.50,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Radiant Bizcom Pvt. Ltd.,Non-government debt,IND-RA,D,21-08-2025,HOT,25.00,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Radiant Textiles Pvt. Ltd.,Non-government debt,IND-RA,BB/A4+,08-12-2025,HOT,121.00,IND-RA INC — Non-government debt — 193 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Raga Motors Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,19.09,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Raghunandan Jewellers (Delhi) Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,9.00,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Raj Woodart Interior Ltd.,Non-fund based working capital limit,IND-RA,A 4,18-07-2025,HOT,4.00,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Rajat Buildtech Pvt. Ltd.,Term loans,IND-RA,B-,11-09-2025,HOT,60.00,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rajdeep Rice Mill Pvt. Ltd.,Term loans,IND-RA,B-,21-08-2025,HOT,5.00,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rajendra Singh Kiledar Constructions Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,25-06-2025,HOT,30.50,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Rajendra Singh Kiledar Constructions Pvt. Ltd.,Term loans,IND-RA,BB-,25-06-2025,HOT,0.09,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rajinder Infrastructure Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,18-07-2025,HOT,30.00,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Rajlaxmi Agrotech India Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,23.50,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rajyalakshmi Healthcare Pvt. Ltd. [Merged],Term loans,IND-RA,B-,21-08-2025,HOT,46.21,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ram'S Assorted Cold Storage Ltd.,Term loans,IND-RA,D,24-11-2025,HOT,35.00,IND-RA INC — Term loans — 207 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ramkumar Mills Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,18-07-2025,HOT,2.00,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Ramnik Power & Alloys Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,13.77,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Ramnik Power & Alloys Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,08-10-2025,HOT,13.77,IND-RA INC — Non-government debt — 254 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Ramvijay Clothing Co. Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,7.08,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Ranger Cotton Mills India Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,29.14,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rangotsav Sarees Pvt. Ltd.,Non-government debt,IND-RA,D,24-11-2025,HOT,15.75,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rank Cranes Pvt. Ltd.,Non-government debt,IND-RA,B/A4,21-08-2025,HOT,8.00,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rashmi Yarns Pvt. Ltd.,Term loans,IND-RA,D,11-09-2025,HOT,30.00,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rathinam Arumugam Research & Educational Foundation,Term loans,IND-RA,B+,25-06-2025,HOT,16.30,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ratnadeep Metal & Tubes Ltd.,Non-fund based working capital limit,IND-RA,A 4+,18-07-2025,HOT,33.00,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Ravileela Granites Ltd.,Term loans,IND-RA,BB-,11-09-2025,HOT,22.32,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ravileela Granites Ltd.,Term loans,IND-RA,BB-,11-09-2025,HOT,3.68,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rayana Paper Board Inds. Ltd.,Non-fund based working capital limit,IND-RA,A 4,21-08-2025,HOT,2.00,IND-RA INC — Non-fund based working capital limit — 302 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Rayana Paper Board Inds. Ltd.,Term loans,IND-RA,B,21-08-2025,HOT,23.68,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Regency Hospital Ltd.,Non-fund based working capital limit,IND-RA,A 4,18-07-2025,HOT,4.75,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Regency Hospital Ltd.,Term loans,IND-RA,B+,18-07-2025,HOT,54.12,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rejeuvine Enterprises Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,15.33,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Ria Hotels Pvt. Ltd.,Term loans,IND-RA,B-,18-07-2025,HOT,5.37,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ridcor Infra Projects Ltd.,Term loans,IND-RA,D,25-06-2025,HOT,243.94,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rising Hotels Ltd.,Term loans,IND-RA,B,18-07-2025,HOT,26.14,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ritudhan Suppliers Pvt. Ltd.,Term loans,IND-RA,BB+,11-08-2025,HOT,70.00,IND-RA INC — Term loans — 312 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rnit Ai Solutions Ltd.,Term loans,IND-RA,D,17-10-2025,HOT,10.63,IND-RA INC — Term loans — 245 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rohit Extractions Pvt. Ltd.,Non-government debt,IND-RA,B+/A4,11-09-2025,HOT,48.77,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Roots Cooling Systems Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,20.90,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Royal Latex Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,15.83,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Royalline Resources Ltd.,Non-government debt,IND-RA,A 4,18-07-2025,HOT,80.00,IND-RA INC — Non-government debt — 336 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rubber O Malabar Products Pvt. Ltd.,Non-government debt,IND-RA,D,11-09-2025,HOT,6.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rukmini Iron Pvt. Ltd.,Term loans,IND-RA,D,19-12-2025,HOT,47.39,IND-RA INC — Term loans — 182 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rushabh Flour Mills Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,24-11-2025,HOT,6.00,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rydak Syndicate Ltd.,Non-government debt,IND-RA,B/A4,19-12-2025,HOT,22.00,IND-RA INC — Non-government debt — 182 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rythu Dairy Products Pvt. Ltd.,Term loans,IND-RA,BB-,18-07-2025,HOT,5.53,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
S A S International Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,24.50,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
S B Cold Storage Inds. Pvt. Ltd.,Non-government debt,IND-RA,D,21-08-2025,HOT,13.62,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
S B L Construction Pvt. Ltd.,Non-fund based working capital limit,IND-RA,D,18-07-2025,HOT,5.00,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
S C S Constructions India Pvt. Ltd.,Non-government debt,IND-RA,D,11-09-2025,HOT,19.48,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
S D U Beverages Pvt. Ltd.,Term loans,IND-RA,D,21-08-2025,HOT,21.00,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
S E C L Industries Pvt. Ltd.,Term loans,IND-RA,D,21-08-2025,HOT,132.07,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
S E P C Ltd.,Non-fund based working capital limit,IND-RA,D,18-07-2025,HOT,67.06,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
S E P C Ltd.,Term loans,IND-RA,D,18-07-2025,HOT,1823.17,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
S E P C Ltd.,Term loans,IND-RA,D,29-09-2025,HOT,2917.77,IND-RA INC — Term loans — 263 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
S G R Exim Pvt. Ltd.,Non-government debt,IND-RA,C/A4,21-08-2025,HOT,11.80,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
S K I Himalayas Ropeway Pvt. Ltd.,Non-government debt,IND-RA,B/A4,21-08-2025,HOT,7.85,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
S K M Infraventure Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,24-11-2025,HOT,6.00,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
S K Wheels Pvt. Ltd.,Non-government debt,IND-RA,D,24-11-2025,HOT,157.80,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
S M Cold Storage Pvt. Ltd.,Term loans,IND-RA,A 4,21-08-2025,HOT,5.21,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
S M E Steels Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,18-07-2025,HOT,0.21,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
S M R Plantation Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,64.96,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
S P Mani & Mohan Dairy (India) Pvt. Ltd.,Term loans,IND-RA,B+,18-07-2025,HOT,19.53,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
S R S Modern Sales Ltd.,Non-government debt,IND-RA,D,21-08-2025,HOT,75.00,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
S R S Travels & Logistics Pvt. Ltd.,Term loans,IND-RA,B,11-09-2025,HOT,72.00,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
S S Fruits Intl. Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,18-07-2025,HOT,17.00,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
S S Infrastructure Devp. Consultants Ltd.,Non-government debt,IND-RA,D,19-12-2025,HOT,9.97,IND-RA INC — Non-government debt — 182 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
S S K Exports Ltd.,Term loans,IND-RA,B,11-09-2025,HOT,75.00,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
S S Offshore Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,27.39,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Saboo Tor Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,18-07-2025,HOT,1.95,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Sadbhav Engineering Ltd.,Term loans,IND-RA,D,11-08-2025,HOT,2750.00,IND-RA INC — Term loans — 312 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Sadbhav Infrastructure Project Ltd.,Non-government debt,IND-RA,C/A4,11-09-2025,HOT,300.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Safety Controls & Devices Ltd.,Non-government debt,IND-RA,B-/A4,24-11-2025,HOT,42.00,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Sagar Industries & Distilleries Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,25.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Sahil Poly Plast Pvt. Ltd.,Non-fund based working capital limit,IND-RA,D,18-07-2025,HOT,1.50,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Sai Silks (Kalamandir) Ltd.,Term loans,IND-RA,A,18-07-2025,HOT,25.23,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Saipavani Constructions India Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,50.00,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Saishakti Polysacks Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,11.05,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Sakthi Ganesh Textiles Pvt. Ltd.,Non-fund based working capital limit,IND-RA,D,18-07-2025,HOT,9.00,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Sakthi Ganesh Textiles Pvt. Ltd.,Term loans,IND-RA,D,18-07-2025,HOT,7.00,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Salona Cotspin Ltd.,Non-fund based working capital limit,IND-RA,A 4,18-07-2025,HOT,1.91,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Salona Cotspin Ltd.,Term loans,IND-RA,B+,18-07-2025,HOT,12.79,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Saltee Buildcon Pvt. Ltd.,Term loans,IND-RA,B-,11-09-2025,HOT,7.25,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Samal Builders Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,13.50,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
