Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Q1_Trigger,Q1_Escalation_Date,Q1_Month,Days_Until_Escalation,Amount Cr,Amt_num,Sector,NCD_Flag,Source,Why Target,ACER Pitch Angle
Krishna Transnational Marbles Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,2026-03-25,LOW/MEDIUM,ULTRA HOT,2027-03-25,Mar 2027,271,Rs1.30 Cr,1.3,Mining,Standard,D365,INC rating hits ULTRA HOT on 2027-03-25 — prime Q1 2027 renewal target,Your Non-Fund-Based at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Savla Foods & Cold Storage Pvt. Ltd.,ICRA,NCD/Bond,BB+/A4+,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs29.39 Cr,29.39,Agro/Food,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Savla Foods & Cold Storage Pvt. Ltd.,ICRA,Fund-Based,BB+,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs7.00 Cr,7.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Fund-Based at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Savla Foods & Cold Storage Pvt. Ltd.,ICRA,Term Loan,BB+,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs3.11 Cr,3.11,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Savla Foods & Cold Storage Pvt. Ltd.,ICRA,Bank Guarantee,A 4+,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs0.50 Cr,0.5,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Bank Guarantee at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Davariya Brothers Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs115.19 Cr,115.19,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Tenshi Kaizen Pvt. Ltd.,ICRA,Term Loan,B+,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs90.00 Cr,90.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Yedeshwari Agro Products Ltd.,ICRA,Term Loan,B-,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs35.70 Cr,35.7,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Jell Pharmaceuticals Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs30.00 Cr,30.0,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Non-Fund-Based at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Grentex & Co. Pvt. Ltd.,ICRA,NCD/Bond,BB/A4+,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs15.00 Cr,15.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Prince Yarnn India Ltd.,ICRA,Term Loan,B+,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs12.81 Cr,12.81,Textiles,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Jell Pharmaceuticals Pvt. Ltd.,ICRA,Fund-Based,A 4,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs10.75 Cr,10.75,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Fund-Based at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Rasi Electrodes Ltd.,ICRA,NCD/Bond,BB+/A4+,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs10.00 Cr,10.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Prince Yarnn India Ltd.,ICRA,Non-Fund-Based,A 4,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs3.00 Cr,3.0,Textiles,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Non-Fund-Based at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Grentex & Co. Pvt. Ltd.,ICRA,Non-Fund-Based,A 4+,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs2.00 Cr,2.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Non-Fund-Based at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Prince Yarnn India Ltd.,ICRA,Fund-Based,B+,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs2.00 Cr,2.0,Textiles,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Fund-Based at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Jay Bharat Spices Pvt. Ltd.,ICRA,Term Loan,B+,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,276,Rs1.95 Cr,1.95,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
L & W Construction Pvt. Ltd.,ICRA,NCD/Bond,BB+/A4+,2026-03-31,LOW/MEDIUM,ULTRA HOT,2027-03-31,Mar 2027,277,Rs1830.00 Cr,1830.0,Construction,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Cloudtail India Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,2026-03-31,LOW/MEDIUM,ULTRA HOT,2027-03-31,Mar 2027,277,Rs1750.00 Cr,1750.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
L & W Building Solutions Pvt. Ltd.,ICRA,NCD/Bond,BB+/A4+,2026-03-31,LOW/MEDIUM,ULTRA HOT,2027-03-31,Mar 2027,277,Rs205.00 Cr,205.0,Construction,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
L & W Construction Pvt. Ltd.,ICRA,Term Loan,BB+,2026-03-31,LOW/MEDIUM,ULTRA HOT,2027-03-31,Mar 2027,277,Rs70.00 Cr,70.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Sadguru Medical & Research Centre Pvt. Ltd.,ICRA,Term Loan,B,2026-03-31,LOW/MEDIUM,ULTRA HOT,2027-03-31,Mar 2027,277,Rs7.90 Cr,7.9,Healthcare,Standard,D365,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
